#
#  (Fri May  6 05:12:34 2016)
#
# XVals	
125	-42.9085
143	-42.9069
305	-42.8941
359	-42.8896
575	-42.8734
611	-42.8701
629	-42.8687
827	-42.8543
989	-42.8428
1043	-42.8387
1061	-42.8375
1205	-42.8273
1529	-42.8054
1871	-42.7818
1889	-42.7807
2375	-42.7492
2393	-42.7481
2447	-42.7449
2519	-42.7407
2555	-42.7383
2645	-42.7329
3293	-42.6952
3383	-42.6893
3437	-42.6863
3671	-42.6734
3833	-42.6647
3851	-42.6637
3887	-42.6616
3977	-42.6562
4103	-42.6495
4229	-42.6429
4499	-42.629
4517	-42.6281
4661	-42.6206
4751	-42.6163
4895	-42.6091
4931	-42.6074
4949	-42.6064
5183	-42.5947
5219	-42.5929
5291	-42.5895
5327	-42.5879
5507	-42.5788
5543	-42.5769
5561	-42.5759
5723	-42.5686
5741	-42.5676
5831	-42.5634
5957	-42.5578
6101	-42.5509
6119	-42.5499
6353	-42.5397
6443	-42.5354
6479	-42.5337
6623	-42.5276
6857	-42.5175
6983	-42.5122
7163	-42.5047
7217	-42.5025
7325	-42.498
7379	-42.4956
7667	-42.4841
8045	-42.4684
8099	-42.4662
8279	-42.4594
8369	-42.4559
8423	-42.4537
8441	-42.4526
8819	-42.438
8945	-42.4335
8963	-42.4328
9071	-42.4288
9107	-42.4275
9503	-42.4131
9809	-42.4024
9827	-42.4018
9935	-42.398
