#
#  (Fri May  6 05:11:55 2016)
#
# XVals	
11	-5.5629
23	-5.56046
47	-5.55505
59	-5.55291
83	-5.5484
95	-5.54651
107	-5.54456
143	-5.53893
155	-5.53742
203	-5.53202
215	-5.53036
263	-5.52349
275	-5.52273
335	-5.51445
383	-5.50963
395	-5.50876
455	-5.50352
491	-5.50003
503	-5.49874
539	-5.49525
551	-5.49349
563	-5.49289
575	-5.49167
587	-5.49041
635	-5.48767
671	-5.48438
719	-5.4804
755	-5.47745
767	-5.47623
803	-5.47375
815	-5.47332
839	-5.47091
875	-5.46963
911	-5.46659
947	-5.46401
1043	-5.45923
1055	-5.45822
1067	-5.4574
1247	-5.44849
1283	-5.44721
1355	-5.44362
1367	-5.4432
1379	-5.44165
1415	-5.43973
1439	-5.4387
1487	-5.43497
1499	-5.43473
1583	-5.42977
1607	-5.42821
1715	-5.42408
1787	-5.421
1811	-5.41924
1847	-5.41731
1859	-5.41656
1883	-5.41603
1919	-5.41501
1991	-5.41208
2003	-5.41169
2027	-5.41007
2039	-5.40976
2087	-5.40711
2123	-5.4057
2171	-5.4026
2279	-5.39739
2315	-5.39546
2387	-5.39128
2423	-5.38929
2447	-5.3886
2459	-5.38767
2519	-5.386
2531	-5.38552
2627	-5.38217
2639	-5.38094
2651	-5.37968
2663	-5.37883
2675	-5.37836
2711	-5.37665
2723	-5.37637
2735	-5.3762
2759	-5.37474
2843	-5.372
2903	-5.36877
2975	-5.36606
3035	-5.3634
3071	-5.36258
3083	-5.36155
3167	-5.3579
3191	-5.35652
3239	-5.35473
3311	-5.35173
3347	-5.34989
3383	-5.3483
3515	-5.34214
3587	-5.33881
3611	-5.33825
3635	-5.33687
3647	-5.33655
3683	-5.33506
3695	-5.33412
3731	-5.33263
3803	-5.3297
3815	-5.32955
3899	-5.32594
3947	-5.32342
3971	-5.3225
3983	-5.32158
4055	-5.31879
4139	-5.31561
4247	-5.3112
4319	-5.30815
4499	-5.30136
4535	-5.29993
4583	-5.29802
4763	-5.29115
4787	-5.29024
4847	-5.28777
4859	-5.28766
4895	-5.28627
4955	-5.28381
5015	-5.28195
5027	-5.28114
5099	-5.27867
5147	-5.27733
5171	-5.27605
5315	-5.27105
5399	-5.26857
5507	-5.26486
5531	-5.26381
5555	-5.26323
5675	-5.25903
5711	-5.25789
5819	-5.25432
5879	-5.25284
5963	-5.2495
6023	-5.24784
6035	-5.24711
6107	-5.24473
6119	-5.24461
6143	-5.24365
6179	-5.24258
6215	-5.24151
6239	-5.24116
6275	-5.2401
6335	-5.23802
6383	-5.23673
6467	-5.23374
6587	-5.23033
6755	-5.22517
6851	-5.22249
6863	-5.22181
6959	-5.21931
6983	-5.21852
7079	-5.2155
7151	-5.21357
7187	-5.2126
7271	-5.21037
7331	-5.20859
7463	-5.20527
7475	-5.20463
7811	-5.19566
7871	-5.19379
7979	-5.19111
8147	-5.18712
8183	-5.18605
8351	-5.18188
8435	-5.17984
8447	-5.17925
8519	-5.17756
8627	-5.17486
8663	-5.17402
8699	-5.1732
8855	-5.16959
8963	-5.16696
9047	-5.16484
9239	-5.16012
9395	-5.15687
9467	-5.15512
9527	-5.15371
9563	-5.15294
9599	-5.15198
9635	-5.15122
9911	-5.14555
9995	-5.14356
