iter  precision  recall
1  0.000000  0.000000
2  0.500000  0.000537
3  0.333333  0.000537
4  0.250000  0.000537
5  0.200000  0.000537
6  0.166667  0.000537
7  0.142857  0.000537
8  0.125000  0.000537
9  0.111111  0.000537
10  0.200000  0.001074
11  0.181818  0.001074
12  0.166667  0.001074
13  0.153846  0.001074
14  0.142857  0.001074
15  0.133333  0.001074
16  0.125000  0.001074
17  0.117647  0.001074
18  0.111111  0.001074
19  0.105263  0.001074
20  0.100000  0.001074
21  0.095238  0.001074
22  0.090909  0.001074
23  0.086957  0.001074
24  0.083333  0.001074
25  0.080000  0.001074
26  0.076923  0.001074
27  0.074074  0.001074
28  0.071429  0.001074
29  0.068966  0.001074
30  0.066667  0.001074
31  0.064516  0.001074
32  0.062500  0.001074
33  0.060606  0.001074
34  0.058824  0.001074
35  0.057143  0.001074
36  0.055556  0.001074
37  0.054054  0.001074
38  0.052632  0.001074
39  0.051282  0.001074
40  0.050000  0.001074
41  0.048780  0.001074
42  0.047619  0.001074
43  0.046512  0.001074
44  0.045455  0.001074
45  0.044444  0.001074
46  0.043478  0.001074
47  0.042553  0.001074
48  0.041667  0.001074
49  0.040816  0.001074
50  0.040000  0.001074
51  0.039216  0.001074
52  0.038462  0.001074
53  0.037736  0.001074
54  0.037037  0.001074
55  0.036364  0.001074
56  0.035714  0.001074
57  0.035088  0.001074
58  0.034483  0.001074
59  0.033898  0.001074
60  0.033333  0.001074
61  0.032787  0.001074
62  0.032258  0.001074
63  0.031746  0.001074
64  0.031250  0.001074
65  0.030769  0.001074
66  0.030303  0.001074
67  0.029851  0.001074
68  0.029412  0.001074
69  0.028986  0.001074
70  0.028571  0.001074
71  0.028169  0.001074
72  0.027778  0.001074
73  0.041096  0.001610
74  0.040541  0.001610
75  0.040000  0.001610
76  0.039474  0.001610
77  0.038961  0.001610
78  0.038462  0.001610
79  0.037975  0.001610
80  0.037500  0.001610
81  0.037037  0.001610
82  0.036585  0.001610
83  0.036145  0.001610
84  0.035714  0.001610
85  0.035294  0.001610
86  0.034884  0.001610
87  0.034483  0.001610
88  0.034091  0.001610
89  0.033708  0.001610
90  0.033333  0.001610
91  0.043956  0.002147
92  0.043478  0.002147
93  0.043011  0.002147
94  0.042553  0.002147
95  0.042105  0.002147
96  0.041667  0.002147
97  0.041237  0.002147
98  0.040816  0.002147
99  0.040404  0.002147
100  0.040000  0.002147
101  0.039604  0.002147
102  0.039216  0.002147
103  0.038835  0.002147
104  0.038462  0.002147
105  0.038095  0.002147
106  0.037736  0.002147
107  0.037383  0.002147
108  0.037037  0.002147
109  0.036697  0.002147
110  0.036364  0.002147
111  0.036036  0.002147
112  0.035714  0.002147
113  0.035398  0.002147
114  0.043860  0.002684
115  0.052174  0.003221
116  0.060345  0.003757
117  0.059829  0.003757
118  0.067797  0.004294
119  0.067227  0.004294
120  0.066667  0.004294
121  0.066116  0.004294
122  0.065574  0.004294
123  0.065041  0.004294
124  0.064516  0.004294
125  0.064000  0.004294
126  0.063492  0.004294
127  0.062992  0.004294
128  0.062500  0.004294
129  0.062016  0.004294
130  0.061538  0.004294
131  0.061069  0.004294
132  0.060606  0.004294
133  0.060150  0.004294
134  0.059701  0.004294
135  0.059259  0.004294
136  0.058824  0.004294
137  0.058394  0.004294
138  0.057971  0.004294
139  0.057554  0.004294
140  0.057143  0.004294
141  0.056738  0.004294
142  0.056338  0.004294
143  0.055944  0.004294
144  0.055556  0.004294
145  0.055172  0.004294
146  0.054795  0.004294
147  0.054422  0.004294
148  0.054054  0.004294
149  0.053691  0.004294
150  0.053333  0.004294
151  0.052980  0.004294
152  0.052632  0.004294
153  0.052288  0.004294
154  0.051948  0.004294
155  0.051613  0.004294
156  0.051282  0.004294
157  0.050955  0.004294
158  0.050633  0.004294
159  0.050314  0.004294
160  0.050000  0.004294
161  0.049689  0.004294
162  0.049383  0.004294
163  0.049080  0.004294
164  0.048780  0.004294
165  0.048485  0.004294
166  0.048193  0.004294
167  0.047904  0.004294
168  0.047619  0.004294
169  0.047337  0.004294
170  0.047059  0.004294
171  0.046784  0.004294
172  0.046512  0.004294
173  0.046243  0.004294
174  0.045977  0.004294
175  0.045714  0.004294
176  0.045455  0.004294
177  0.050847  0.004831
178  0.050562  0.004831
179  0.050279  0.004831
180  0.050000  0.004831
181  0.049724  0.004831
182  0.049451  0.004831
183  0.049180  0.004831
184  0.048913  0.004831
185  0.048649  0.004831
186  0.048387  0.004831
187  0.048128  0.004831
188  0.047872  0.004831
189  0.047619  0.004831
190  0.047368  0.004831
191  0.047120  0.004831
192  0.046875  0.004831
193  0.046632  0.004831
194  0.046392  0.004831
195  0.046154  0.004831
196  0.045918  0.004831
197  0.045685  0.004831
198  0.045455  0.004831
199  0.045226  0.004831
200  0.045000  0.004831
201  0.044776  0.004831
202  0.044554  0.004831
203  0.044335  0.004831
204  0.044118  0.004831
205  0.043902  0.004831
206  0.043689  0.004831
207  0.043478  0.004831
208  0.043269  0.004831
209  0.043062  0.004831
210  0.042857  0.004831
211  0.042654  0.004831
212  0.042453  0.004831
213  0.042254  0.004831
214  0.042056  0.004831
215  0.041860  0.004831
216  0.041667  0.004831
217  0.046083  0.005368
218  0.045872  0.005368
219  0.045662  0.005368
220  0.045455  0.005368
221  0.045249  0.005368
222  0.045045  0.005368
223  0.044843  0.005368
224  0.044643  0.005368
225  0.044444  0.005368
226  0.044248  0.005368
227  0.044053  0.005368
228  0.043860  0.005368
229  0.043668  0.005368
230  0.043478  0.005368
231  0.043290  0.005368
232  0.043103  0.005368
233  0.042918  0.005368
234  0.042735  0.005368
235  0.042553  0.005368
236  0.042373  0.005368
237  0.042194  0.005368
238  0.042017  0.005368
239  0.041841  0.005368
240  0.041667  0.005368
241  0.041494  0.005368
242  0.041322  0.005368
243  0.041152  0.005368
244  0.045082  0.005904
245  0.044898  0.005904
246  0.044715  0.005904
247  0.044534  0.005904
248  0.044355  0.005904
249  0.044177  0.005904
250  0.044000  0.005904
251  0.043825  0.005904
252  0.043651  0.005904
253  0.043478  0.005904
