#
#  (Thu May  5 08:16:05 2016)
#
# XVals	
163583	-2.82184e+06
272639	-2.48401e+06
327167	-2.35421e+06
381695	-2.26216e+06
436223	-2.20105e+06
490751	-2.16318e+06
545279	-2.14212e+06
599807	-2.1304e+06
654335	-2.12398e+06
763391	-2.11738e+06
817919	-2.11579e+06
872447	-2.1148e+06
926975	-2.11418e+06
981503	-2.11363e+06
1.09056e+06	-2.11297e+06
1.14509e+06	-2.11275e+06
1.19962e+06	-2.1126e+06
1.25414e+06	-2.11249e+06
1.30867e+06	-2.11097e+06
1.3632e+06	-2.10454e+06
1.41773e+06	-2.09688e+06
1.47226e+06	-2.09304e+06
1.52678e+06	-2.09155e+06
1.58131e+06	-2.09077e+06
1.63584e+06	-2.09025e+06
1.79942e+06	-2.08924e+06
1.85395e+06	-2.08907e+06
1.90848e+06	-2.08897e+06
1.96301e+06	-2.08891e+06
