iter  precision  recall
1  0.119440  0.188029
2  0.119398  0.188029
3  0.119355  0.188029
4  0.119312  0.188029
5  0.119269  0.188029
6  0.119227  0.188029
7  0.119184  0.188029
8  0.119141  0.188029
9  0.119099  0.188029
10  0.119056  0.188029
11  0.119014  0.188029
12  0.118971  0.188029
13  0.118929  0.188029
14  0.118886  0.188029
15  0.118844  0.188029
16  0.118801  0.188029
17  0.118759  0.188029
18  0.118717  0.188029
19  0.118674  0.188029
20  0.118632  0.188029
21  0.118590  0.188029
22  0.118548  0.188029
23  0.118505  0.188029
24  0.118463  0.188029
25  0.118777  0.188594
26  0.118734  0.188594
27  0.118692  0.188594
28  0.118650  0.188594
29  0.118608  0.188594
30  0.118566  0.188594
31  0.118524  0.188594
32  0.118482  0.188594
33  0.118440  0.188594
34  0.118398  0.188594
35  0.118356  0.188594
36  0.118314  0.188594
37  0.118272  0.188594
38  0.118230  0.188594
39  0.118188  0.188594
40  0.118146  0.188594
41  0.118105  0.188594
42  0.118063  0.188594
43  0.118021  0.188594
44  0.117980  0.188594
45  0.117938  0.188594
46  0.117896  0.188594
47  0.117855  0.188594
48  0.117813  0.188594
49  0.117772  0.188594
50  0.118082  0.189159
51  0.118041  0.189159
52  0.118352  0.189723
53  0.118310  0.189723
54  0.118268  0.189723
55  0.118227  0.189723
56  0.118185  0.189723
57  0.118143  0.189723
58  0.118102  0.189723
59  0.118060  0.189723
60  0.118019  0.189723
61  0.117978  0.189723
62  0.117936  0.189723
63  0.117895  0.189723
64  0.117853  0.189723
65  0.117812  0.189723
66  0.117771  0.189723
67  0.117730  0.189723
68  0.118039  0.190288
69  0.117997  0.190288
70  0.117956  0.190288
71  0.117915  0.190288
72  0.117873  0.190288
73  0.117832  0.190288
74  0.117791  0.190288
75  0.117750  0.190288
76  0.117709  0.190288
77  0.117668  0.190288
78  0.117627  0.190288
79  0.117585  0.190288
80  0.117544  0.190288
81  0.117503  0.190288
82  0.117463  0.190288
83  0.117422  0.190288
84  0.117381  0.190288
85  0.117340  0.190288
86  0.117299  0.190288
87  0.117258  0.190288
88  0.117217  0.190288
89  0.117177  0.190288
90  0.117136  0.190288
91  0.117095  0.190288
92  0.117055  0.190288
93  0.117014  0.190288
94  0.116973  0.190288
95  0.116933  0.190288
96  0.116892  0.190288
97  0.116852  0.190288
98  0.116811  0.190288
99  0.116771  0.190288
100  0.116730  0.190288
