iter  AnomalyNodeRemoved  LL
0 NA -345629.254444
1 460068 -345579.397137
2 529423 -345289.969049
3 266046 -345248.558727
4 116065 -345203.606859
5 62016 -345145.527391
6 315385 -345126.700679
7 37791 -345068.685128
8 208367 -344864.821361
9 450178 -344809.273012
10 158075 -344790.757456
11 149308 -344716.695827
12 479252 -344698.180420
13 261887 -344642.634211
14 371336 -344568.572602
15 481382 -344494.510993
16 313842 -344309.356973
17 187106 -344179.749159
18 239071 -344087.172149
19 146473 -343753.894914
20 388928 -343698.348708
21 36587 -343642.802502
22 417489 -343531.710090
23 339348 -343420.617678
24 484970 -343013.278836
25 234407 -342939.217229
26 318400 -342920.701826
27 233798 -342883.671023
28 278056 -342772.578611
29 19942 -342754.063209
30 397140 -342698.517004
31 415136 -342661.486200
32 396308 -342550.393788
33 251962 -342439.301377
34 312905 -342420.785975
35 467308 -342383.755171
36 93424 -342328.208966
37 238808 -342291.178162
38 473657 -342272.662760
39 91061 -342254.147358
40 62089 -342235.631956
41 385151 -342217.116554
42 99099 -342180.085751
43 331105 -342143.054947
44 76083 -342124.539545
45 519514 -342068.993339
46 60793 -341865.323919
47 472536 -341828.293115
48 199871 -341717.200704
49 109698 -341698.685302
50 350058 -341661.654498
51 401012 -341513.531283
52 348211 -341457.985077
53 521659 -341420.954273
54 248870 -341402.438871
55 246724 -341217.284853
56 254067 -341198.769451
57 543999 -341180.254049
58 196389 -341161.738647
59 395100 -341124.707843
60 259728 -341087.677039
61 423905 -340865.492217
62 14284 -340513.699581
63 435014 -340495.184179
64 26564 -340439.637973
65 220061 -340384.091768
66 78311 -340347.060964
67 146319 -340328.545562
68 21282 -340310.030160
69 305684 -340291.514758
70 449319 -340272.999356
71 462292 -340217.453151
72 354547 -340069.329936
73 514597 -340050.814534
74 210896 -340032.299132
75 283883 -339939.722122
76 349412 -339865.660515
77 178097 -339847.145113
78 374733 -339810.114309
79 91956 -339754.568104
80 224073 -339661.991094
81 235045 -339532.383281
82 39873 -339513.867879
83 29379 -339495.352477
84 116410 -339458.321673
85 326771 -339439.806271
86 416758 -339088.013636
87 456179 -339069.498234
88 532494 -339050.982832
89 313864 -338662.159392
90 395383 -338643.643990
91 470261 -338625.128588
92 511385 -338588.097785
93 236608 -338551.066981
94 285297 -338532.551579
95 256979 -338514.036177
96 390316 -338495.520775
97 535107 -338477.005373
98 38652 -338458.489971
99 253083 -338439.974570
100 12740 -338088.181934
101 385791 -338069.666532
102 134270 -337958.574121
103 480811 -337884.512513
104 311270 -337828.966307
105 301875 -337810.450905
106 224609 -337791.935504
107 312565 -337754.904700
108 323113 -337717.873896
109 424409 -337699.358494
110 368134 -337662.327690
111 396958 -337643.812288
112 100557 -337625.296887
113 420311 -337606.781485
114 475848 -337551.235279
115 327388 -337532.719877
116 422267 -337495.689073
117 89548 -337477.173671
118 341650 -337366.081260
119 453617 -337217.958045
120 57538 -337180.927241
121 526153 -337125.381036
122 384863 -337088.350232
123 90195 -337051.319428
124 58715 -337032.804026
125 167403 -336977.257821
126 309654 -336884.680811
127 519523 -336847.650007
128 172963 -336829.134605
129 84167 -336810.619204
130 165246 -336792.103802
131 218539 -336718.042194
132 240616 -336606.949783
133 203669 -336477.341970
134 61157 -336199.610941
135 366446 -336144.064736
136 210770 -336070.003128
137 85321 -336014.456922
138 386659 -335995.941521
139 119598 -335977.426119
140 58070 -335958.910717
141 124256 -335940.395315
142 459688 -335921.879913
143 275875 -335847.818305
144 240308 -335755.241296
145 236924 -335681.179688
146 275469 -335644.148885
147 149645 -335625.633483
148 485036 -335607.118081
149 437779 -335570.087277
150 522406 -335533.056473
151 332502 -335477.510268
152 37188 -335310.871651
153 180788 -335292.356249
154 490720 -335273.840847
155 251575 -335255.325445
156 501625 -335218.294641
157 502307 -335144.233034
158 242330 -335125.717632
159 236490 -334959.079015
160 415608 -334922.048211
161 64402 -334885.017407
162 489991 -334847.986604
163 421004 -334829.471202
164 179746 -334792.440398
165 183161 -334773.924996
166 130422 -334755.409594
167 161328 -334681.347987
168 150707 -334607.286379
169 356269 -334551.740173
170 345433 -334514.709370
171 382158 -334496.193968
172 249157 -334366.586155
173 336821 -334348.070753
174 13695 -334292.524547
175 115709 -334274.009145
176 165050 -334218.462939
177 488330 -334088.855126
178 522035 -334051.824322
179 452712 -333959.247313
180 341108 -333903.701107
181 393828 -333866.670304
182 478234 -333755.577892
183 85322 -333737.062490
184 242457 -333644.485481
185 522751 -333570.423873
186 477615 -333514.877668
187 132547 -333477.846864
188 460648 -333329.723649
189 192125 -333311.208247
190 217408 -333292.692845
191 216368 -333274.177443
192 85464 -333255.662041
193 11705 -333237.146639
194 98142 -333218.631238
195 367638 -333200.115836
196 370638 -333126.054228
197 251872 -333051.992621
198 38435 -332996.446415
199 416357 -332977.931013
200 249827 -332959.415611
201 434593 -332940.900209
202 61767 -332922.384807
203 234780 -332903.869405
204 427196 -332885.354004
205 511671 -332848.323200
206 292500 -332792.776994
207 494673 -332644.653779
208 13962 -332607.622975
209 522193 -332570.592171
210 507718 -332515.045966
211 495507 -332496.530564
212 160557 -332459.499760
213 157297 -332422.468956
214 65556 -332385.438153
215 912 -332311.376545
216 221772 -332237.314938
217 500852 -332200.284134
218 153678 -332163.253330
219 538945 -332144.737928
220 400542 -332126.222526
221 240515 -332107.707124
222 70797 -332089.191722
223 380212 -332070.676321
224 344832 -332052.160919
225 360146 -332015.130115
226 263294 -331959.583909
227 141697 -331922.553105
228 159893 -331904.037704
229 353093 -331867.006900
230 443556 -331811.460694
231 159149 -331774.429890
232 185963 -331755.914488
233 472554 -331718.883685
234 244453 -331663.337479
235 51390 -331626.306675
236 17975 -331607.791273
237 361218 -331589.275872
238 112153 -331570.760470
239 13761 -331552.245068
240 397714 -331533.729666
241 456832 -331515.214264
242 451396 -331478.183460
243 391220 -331441.152656
244 514696 -331422.637255
245 141826 -331404.121853
246 387316 -331293.029441
247 315555 -331274.514039
248 47735 -331255.998638
249 162462 -331218.967834
250 96625 -331200.452432
251 265530 -331163.421628
252 211355 -331144.906226
253 7104 -331126.390824
254 209831 -331070.844619
255 4346 -331052.329217
256 354012 -331015.298413
257 280968 -330996.783011
258 41636 -330978.267609
259 374702 -330959.752207
260 326180 -330941.236805
261 206694 -330811.628992
262 389125 -330793.113590
263 297223 -330774.598188
264 524347 -330756.082787
265 80188 -330719.051983
266 360842 -330700.536581
267 105089 -330663.505777
268 282815 -330644.990375
