iter  precision  recall
1  0.151646  0.138660
2  0.151586  0.138660
3  0.151527  0.138660
4  0.151468  0.138660
5  0.151408  0.138660
6  0.151349  0.138660
7  0.151290  0.138660
8  0.151231  0.138660
9  0.151172  0.138660
10  0.151113  0.138660
11  0.151054  0.138660
12  0.150995  0.138660
13  0.151326  0.139018
14  0.151267  0.139018
15  0.151208  0.139018
16  0.151149  0.139018
17  0.151090  0.139018
18  0.151032  0.139018
19  0.150973  0.139018
20  0.150914  0.139018
21  0.151244  0.139377
22  0.151185  0.139377
23  0.151127  0.139377
24  0.151456  0.139735
25  0.151398  0.139735
26  0.151727  0.140093
27  0.151668  0.140093
28  0.151609  0.140093
29  0.151550  0.140093
30  0.151492  0.140093
31  0.151433  0.140093
32  0.151374  0.140093
33  0.151316  0.140093
34  0.151257  0.140093
35  0.151199  0.140093
36  0.151140  0.140093
37  0.151082  0.140093
38  0.151024  0.140093
39  0.150965  0.140093
40  0.150907  0.140093
41  0.150849  0.140093
42  0.150791  0.140093
43  0.150732  0.140093
44  0.150674  0.140093
45  0.150616  0.140093
46  0.150558  0.140093
47  0.150500  0.140093
48  0.150442  0.140093
49  0.150385  0.140093
50  0.150711  0.140451
51  0.150653  0.140451
52  0.150595  0.140451
53  0.150538  0.140451
54  0.150480  0.140451
55  0.150422  0.140451
56  0.150364  0.140451
57  0.150307  0.140451
58  0.150249  0.140451
59  0.150192  0.140451
60  0.150134  0.140451
61  0.150077  0.140451
62  0.150019  0.140451
63  0.149962  0.140451
64  0.149904  0.140451
65  0.149847  0.140451
66  0.149790  0.140451
67  0.149733  0.140451
68  0.149675  0.140451
69  0.149618  0.140451
70  0.149561  0.140451
71  0.149504  0.140451
72  0.149447  0.140451
73  0.149390  0.140451
74  0.149333  0.140451
75  0.149276  0.140451
76  0.149220  0.140451
77  0.149163  0.140451
78  0.149106  0.140451
79  0.149049  0.140451
80  0.148993  0.140451
81  0.148936  0.140451
82  0.149259  0.140810
83  0.149203  0.140810
84  0.149146  0.140810
85  0.149090  0.140810
86  0.149033  0.140810
87  0.148976  0.140810
88  0.148920  0.140810
89  0.148864  0.140810
90  0.148807  0.140810
91  0.148751  0.140810
92  0.148695  0.140810
93  0.148638  0.140810
94  0.148582  0.140810
95  0.148526  0.140810
96  0.148470  0.140810
97  0.148414  0.140810
98  0.148735  0.141168
99  0.148679  0.141168
100  0.148623  0.141168
