#
#  (Tue May 10 04:38:03 2016)
#
# XVals	
225651	-1.98473e+06
282064	-1.89646e+06
338477	-1.83921e+06
394890	-1.80635e+06
507716	-1.78069e+06
564129	-1.77574e+06
620542	-1.77276e+06
676955	-1.77032e+06
733368	-1.76827e+06
846194	-1.76601e+06
902607	-1.76499e+06
959020	-1.76423e+06
1.01543e+06	-1.76383e+06
1.07185e+06	-1.76353e+06
1.2975e+06	-1.76245e+06
1.41032e+06	-1.76207e+06
1.46674e+06	-1.7619e+06
1.52315e+06	-1.76175e+06
1.57956e+06	-1.76166e+06
1.63598e+06	-1.76159e+06
1.69239e+06	-1.76152e+06
