iter  precision  recall
1  0.000000  0.000000
2  0.000403  0.200000
3  0.000403  0.200000
4  0.000371  0.200000
5  0.000436  0.250000
6  0.000425  0.250000
7  0.000414  0.250000
8  0.000403  0.250000
9  0.000401  0.250000
10  0.000399  0.250000
11  0.000397  0.250000
12  0.000395  0.250000
13  0.000392  0.250000
14  0.000389  0.250000
15  0.000388  0.250000
16  0.000382  0.250000
17  0.000380  0.250000
18  0.000378  0.250000
19  0.000377  0.250000
20  0.000376  0.250000
21  0.000375  0.250000
22  0.000373  0.250000
23  0.000373  0.250000
24  0.000373  0.250000
25  0.000372  0.250000
26  0.000371  0.250000
27  0.000371  0.250000
28  0.000369  0.250000
29  0.000368  0.250000
30  0.000368  0.250000
31  0.000367  0.250000
32  0.000366  0.250000
33  0.000364  0.250000
34  0.000364  0.250000
35  0.000363  0.250000
36  0.000363  0.250000
37  0.000362  0.250000
38  0.000362  0.250000
39  0.000362  0.250000
40  0.000361  0.250000
