iter  precision  recall
1  0.000000  0.000000
2  0.001087  0.050000
3  0.001086  0.050000
4  0.001789  0.100000
5  0.001843  0.150000
6  0.001594  0.150000
7  0.001531  0.150000
8  0.001393  0.150000
9  0.000790  0.200000
10  0.000790  0.200000
11  0.000784  0.200000
12  0.000783  0.200000
13  0.000783  0.200000
14  0.000782  0.200000
15  0.000782  0.200000
16  0.000782  0.200000
17  0.000773  0.200000
18  0.000761  0.200000
19  0.000725  0.200000
20  0.000725  0.200000
21  0.000711  0.200000
22  0.000711  0.200000
23  0.000711  0.200000
24  0.000711  0.200000
25  0.000704  0.200000
26  0.000703  0.200000
27  0.000703  0.200000
28  0.000703  0.200000
29  0.000703  0.200000
30  0.000703  0.200000
31  0.000703  0.200000
32  0.000702  0.200000
33  0.000702  0.200000
34  0.000702  0.200000
35  0.000702  0.200000
36  0.000873  0.250000
37  0.000873  0.250000
38  0.000873  0.250000
39  0.000873  0.250000
40  0.000873  0.250000
