iter  precision  recall
1  0.000000  0.000000
2  0.000000  0.000000
3  0.000000  0.000000
4  0.000000  0.000000
5  0.000000  0.000000
6  0.000000  0.000000
7  0.000000  0.000000
8  0.000000  0.000000
9  0.000000  0.000000
10  0.000000  0.000000
11  0.000000  0.000000
12  0.000000  0.000000
13  0.000000  0.000000
14  0.000000  0.000000
15  0.000000  0.000000
16  0.000000  0.000000
17  0.000000  0.000000
18  0.000000  0.000000
19  0.000000  0.000000
20  0.000000  0.000000
21  0.000000  0.000000
22  0.000000  0.000000
23  0.000000  0.000000
24  0.000000  0.000000
25  0.040000  0.000224
26  0.076923  0.000448
27  0.074074  0.000448
28  0.071429  0.000448
29  0.068966  0.000448
30  0.066667  0.000448
31  0.096774  0.000672
32  0.093750  0.000672
33  0.090909  0.000672
34  0.088235  0.000672
35  0.085714  0.000672
36  0.083333  0.000672
37  0.081081  0.000672
38  0.078947  0.000672
39  0.076923  0.000672
40  0.075000  0.000672
41  0.073171  0.000672
42  0.071429  0.000672
43  0.069767  0.000672
44  0.068182  0.000672
45  0.066667  0.000672
46  0.065217  0.000672
47  0.063830  0.000672
48  0.062500  0.000672
49  0.061224  0.000672
50  0.060000  0.000672
51  0.058824  0.000672
52  0.057692  0.000672
53  0.056604  0.000672
54  0.055556  0.000672
55  0.054545  0.000672
56  0.053571  0.000672
57  0.052632  0.000672
58  0.051724  0.000672
59  0.050847  0.000672
60  0.050000  0.000672
61  0.049180  0.000672
62  0.048387  0.000672
63  0.047619  0.000672
64  0.046875  0.000672
65  0.046154  0.000672
66  0.045455  0.000672
67  0.044776  0.000672
68  0.044118  0.000672
69  0.043478  0.000672
70  0.042857  0.000672
71  0.042254  0.000672
72  0.041667  0.000672
73  0.041096  0.000672
74  0.040541  0.000672
75  0.040000  0.000672
76  0.039474  0.000672
77  0.038961  0.000672
78  0.051282  0.000895
79  0.050633  0.000895
80  0.050000  0.000895
81  0.049383  0.000895
82  0.048780  0.000895
83  0.048193  0.000895
84  0.047619  0.000895
85  0.047059  0.000895
86  0.046512  0.000895
87  0.045977  0.000895
88  0.045455  0.000895
89  0.044944  0.000895
90  0.044444  0.000895
91  0.043956  0.000895
92  0.043478  0.000895
93  0.043011  0.000895
94  0.042553  0.000895
95  0.042105  0.000895
96  0.041667  0.000895
97  0.041237  0.000895
98  0.040816  0.000895
99  0.040404  0.000895
100  0.040000  0.000895
101  0.039604  0.000895
102  0.039216  0.000895
103  0.038835  0.000895
104  0.038462  0.000895
105  0.038095  0.000895
106  0.037736  0.000895
107  0.037383  0.000895
108  0.037037  0.000895
109  0.045872  0.001119
110  0.054545  0.001343
111  0.054054  0.001343
112  0.053571  0.001343
113  0.053097  0.001343
114  0.052632  0.001343
115  0.052174  0.001343
116  0.051724  0.001343
117  0.051282  0.001343
118  0.050847  0.001343
119  0.050420  0.001343
120  0.050000  0.001343
121  0.049587  0.001343
122  0.049180  0.001343
123  0.048780  0.001343
124  0.048387  0.001343
125  0.048000  0.001343
126  0.047619  0.001343
127  0.047244  0.001343
128  0.046875  0.001343
129  0.046512  0.001343
130  0.046154  0.001343
131  0.045802  0.001343
132  0.045455  0.001343
133  0.045113  0.001343
134  0.044776  0.001343
135  0.044444  0.001343
136  0.044118  0.001343
137  0.043796  0.001343
138  0.043478  0.001343
139  0.043165  0.001343
140  0.042857  0.001343
141  0.042553  0.001343
142  0.042254  0.001343
143  0.041958  0.001343
144  0.041667  0.001343
145  0.041379  0.001343
146  0.041096  0.001343
147  0.040816  0.001343
148  0.040541  0.001343
149  0.040268  0.001343
150  0.040000  0.001343
151  0.039735  0.001343
152  0.039474  0.001343
153  0.039216  0.001343
154  0.038961  0.001343
155  0.038710  0.001343
156  0.038462  0.001343
157  0.038217  0.001343
158  0.037975  0.001343
159  0.037736  0.001343
160  0.037500  0.001343
161  0.043478  0.001567
162  0.043210  0.001567
163  0.042945  0.001567
164  0.042683  0.001567
165  0.042424  0.001567
166  0.042169  0.001567
167  0.041916  0.001567
168  0.041667  0.001567
169  0.041420  0.001567
170  0.041176  0.001567
171  0.040936  0.001567
172  0.040698  0.001567
173  0.040462  0.001567
174  0.040230  0.001567
175  0.040000  0.001567
176  0.039773  0.001567
177  0.039548  0.001567
178  0.039326  0.001567
179  0.039106  0.001567
180  0.038889  0.001567
181  0.038674  0.001567
182  0.038462  0.001567
183  0.038251  0.001567
184  0.038043  0.001567
185  0.037838  0.001567
186  0.037634  0.001567
187  0.037433  0.001567
188  0.037234  0.001567
189  0.037037  0.001567
190  0.036842  0.001567
191  0.036649  0.001567
192  0.036458  0.001567
193  0.036269  0.001567
194  0.036082  0.001567
195  0.035897  0.001567
196  0.035714  0.001567
197  0.035533  0.001567
198  0.035354  0.001567
199  0.035176  0.001567
200  0.035000  0.001567
201  0.034826  0.001567
202  0.039604  0.001791
203  0.039409  0.001791
204  0.039216  0.001791
205  0.039024  0.001791
206  0.038835  0.001791
207  0.038647  0.001791
208  0.038462  0.001791
209  0.038278  0.001791
210  0.038095  0.001791
211  0.037915  0.001791
212  0.042453  0.002015
213  0.042254  0.002015
214  0.042056  0.002015
215  0.041860  0.002015
216  0.041667  0.002015
217  0.041475  0.002015
218  0.041284  0.002015
219  0.041096  0.002015
220  0.040909  0.002015
221  0.040724  0.002015
222  0.040541  0.002015
223  0.040359  0.002015
224  0.040179  0.002015
225  0.040000  0.002015
226  0.039823  0.002015
227  0.039648  0.002015
228  0.039474  0.002015
229  0.039301  0.002015
230  0.039130  0.002015
231  0.038961  0.002015
232  0.038793  0.002015
233  0.038627  0.002015
234  0.038462  0.002015
235  0.038298  0.002015
236  0.038136  0.002015
237  0.037975  0.002015
238  0.037815  0.002015
239  0.037657  0.002015
240  0.037500  0.002015
241  0.037344  0.002015
242  0.037190  0.002015
243  0.037037  0.002015
244  0.036885  0.002015
245  0.036735  0.002015
246  0.036585  0.002015
247  0.040486  0.002239
248  0.040323  0.002239
249  0.040161  0.002239
250  0.040000  0.002239
