iter  precision  recall
1  0.000000  0.000000
2  0.000000  0.000000
3  0.000000  0.000000
4  0.000000  0.000000
5  0.000000  0.000000
6  0.000000  0.000000
7  0.000000  0.000000
8  0.000000  0.000000
9  0.000000  0.000000
10  0.000000  0.000000
11  0.000000  0.000000
12  0.000000  0.000000
13  0.000000  0.000000
14  0.000000  0.000000
15  0.000000  0.000000
16  0.062500  0.000532
17  0.058824  0.000532
18  0.055556  0.000532
19  0.052632  0.000532
20  0.050000  0.000532
21  0.047619  0.000532
22  0.045455  0.000532
23  0.043478  0.000532
24  0.041667  0.000532
25  0.040000  0.000532
26  0.038462  0.000532
27  0.037037  0.000532
28  0.035714  0.000532
29  0.034483  0.000532
30  0.033333  0.000532
31  0.032258  0.000532
32  0.031250  0.000532
33  0.030303  0.000532
34  0.029412  0.000532
35  0.028571  0.000532
36  0.027778  0.000532
37  0.027027  0.000532
38  0.052632  0.001063
39  0.051282  0.001063
40  0.050000  0.001063
41  0.048780  0.001063
42  0.047619  0.001063
43  0.046512  0.001063
44  0.045455  0.001063
45  0.044444  0.001063
46  0.043478  0.001063
47  0.042553  0.001063
48  0.041667  0.001063
49  0.040816  0.001063
50  0.040000  0.001063
51  0.039216  0.001063
52  0.038462  0.001063
53  0.037736  0.001063
54  0.037037  0.001063
55  0.036364  0.001063
56  0.035714  0.001063
57  0.035088  0.001063
58  0.034483  0.001063
59  0.050847  0.001595
60  0.050000  0.001595
61  0.065574  0.002127
62  0.064516  0.002127
63  0.063492  0.002127
64  0.062500  0.002127
65  0.061538  0.002127
66  0.060606  0.002127
67  0.059701  0.002127
68  0.073529  0.002658
69  0.072464  0.002658
70  0.071429  0.002658
71  0.070423  0.002658
72  0.069444  0.002658
73  0.068493  0.002658
74  0.067568  0.002658
75  0.066667  0.002658
76  0.065789  0.002658
77  0.064935  0.002658
78  0.064103  0.002658
79  0.063291  0.002658
80  0.062500  0.002658
81  0.074074  0.003190
82  0.073171  0.003190
83  0.072289  0.003190
84  0.071429  0.003190
85  0.070588  0.003190
86  0.069767  0.003190
87  0.068966  0.003190
88  0.068182  0.003190
89  0.067416  0.003190
90  0.066667  0.003190
91  0.076923  0.003721
92  0.076087  0.003721
93  0.075269  0.003721
94  0.074468  0.003721
95  0.073684  0.003721
96  0.072917  0.003721
97  0.072165  0.003721
98  0.071429  0.003721
99  0.070707  0.003721
100  0.070000  0.003721
101  0.069307  0.003721
102  0.068627  0.003721
103  0.067961  0.003721
104  0.076923  0.004253
105  0.076190  0.004253
106  0.075472  0.004253
107  0.074766  0.004253
108  0.074074  0.004253
109  0.082569  0.004785
110  0.081818  0.004785
111  0.081081  0.004785
112  0.080357  0.004785
113  0.079646  0.004785
114  0.078947  0.004785
115  0.086957  0.005316
116  0.086207  0.005316
117  0.085470  0.005316
118  0.093220  0.005848
119  0.092437  0.005848
120  0.091667  0.005848
121  0.090909  0.005848
122  0.090164  0.005848
123  0.089431  0.005848
124  0.088710  0.005848
125  0.088000  0.005848
126  0.087302  0.005848
127  0.086614  0.005848
128  0.085938  0.005848
129  0.085271  0.005848
130  0.084615  0.005848
131  0.083969  0.005848
132  0.083333  0.005848
133  0.082707  0.005848
134  0.082090  0.005848
135  0.081481  0.005848
136  0.088235  0.006380
137  0.094891  0.006911
138  0.101449  0.007443
139  0.100719  0.007443
140  0.107143  0.007974
141  0.106383  0.007974
142  0.105634  0.007974
143  0.104895  0.007974
144  0.104167  0.007974
145  0.103448  0.007974
146  0.109589  0.008506
147  0.108844  0.008506
148  0.108108  0.008506
149  0.114094  0.009038
150  0.113333  0.009038
151  0.112583  0.009038
152  0.111842  0.009038
153  0.111111  0.009038
154  0.110390  0.009038
155  0.109677  0.009038
156  0.108974  0.009038
157  0.114650  0.009569
158  0.113924  0.009569
159  0.113208  0.009569
160  0.118750  0.010101
161  0.118012  0.010101
162  0.117284  0.010101
163  0.116564  0.010101
164  0.121951  0.010633
165  0.121212  0.010633
166  0.120482  0.010633
167  0.119760  0.010633
168  0.119048  0.010633
169  0.118343  0.010633
170  0.117647  0.010633
171  0.116959  0.010633
172  0.116279  0.010633
173  0.115607  0.010633
174  0.114943  0.010633
175  0.114286  0.010633
176  0.119318  0.011164
177  0.118644  0.011164
178  0.117978  0.011164
179  0.117318  0.011164
180  0.116667  0.011164
181  0.116022  0.011164
182  0.115385  0.011164
183  0.114754  0.011164
184  0.114130  0.011164
185  0.118919  0.011696
186  0.118280  0.011696
187  0.122995  0.012228
188  0.122340  0.012228
189  0.121693  0.012228
190  0.126316  0.012759
191  0.125654  0.012759
192  0.125000  0.012759
193  0.124352  0.012759
194  0.123711  0.012759
195  0.123077  0.012759
196  0.122449  0.012759
197  0.121827  0.012759
198  0.121212  0.012759
199  0.125628  0.013291
200  0.125000  0.013291
201  0.124378  0.013291
202  0.123762  0.013291
203  0.123153  0.013291
204  0.122549  0.013291
205  0.121951  0.013291
206  0.121359  0.013291
207  0.120773  0.013291
208  0.120192  0.013291
209  0.119617  0.013291
210  0.119048  0.013291
211  0.118483  0.013291
212  0.117925  0.013291
213  0.122066  0.013822
214  0.121495  0.013822
215  0.120930  0.013822
216  0.120370  0.013822
217  0.119816  0.013822
218  0.119266  0.013822
219  0.118721  0.013822
220  0.118182  0.013822
221  0.117647  0.013822
222  0.117117  0.013822
223  0.116592  0.013822
224  0.116071  0.013822
225  0.115556  0.013822
226  0.115044  0.013822
227  0.114537  0.013822
228  0.114035  0.013822
229  0.113537  0.013822
230  0.113043  0.013822
231  0.112554  0.013822
232  0.112069  0.013822
233  0.111588  0.013822
234  0.111111  0.013822
235  0.110638  0.013822
236  0.110169  0.013822
237  0.109705  0.013822
238  0.109244  0.013822
239  0.108787  0.013822
240  0.108333  0.013822
241  0.107884  0.013822
242  0.107438  0.013822
243  0.111111  0.014354
244  0.110656  0.014354
245  0.110204  0.014354
246  0.109756  0.014354
247  0.109312  0.014354
248  0.108871  0.014354
249  0.108434  0.014354
250  0.108000  0.014354
