iter  AnomalyNodeRemoved  LL
0 NA -74993.918723
1 74703 -74882.273363
2 310594 -74819.221218
3 132771 -74724.691995
4 336537 -74598.767397
5 124223 -74567.286600
6 157592 -74488.584940
7 295343 -74441.363945
8 312581 -74331.181622
9 177793 -74315.441290
10 19340 -73402.502040
11 354293 -73292.319717
12 201597 -73229.358389
13 511141 -73166.397061
14 279875 -73103.435734
15 404506 -73056.214738
16 541044 -72961.772747
17 217106 -72930.292083
18 66432 -72883.071087
19 93789 -72851.590424
20 443042 -72709.927437
21 377757 -72505.303122
22 48895 -72458.082126
23 495167 -72363.640135
24 453893 -72237.717480
25 533772 -72127.535157
26 348809 -72080.314161
27 332507 -72001.612501
28 522261 -71985.872169
29 520459 -71970.131838
30 51282 -71875.689846
31 138101 -71781.247855
32 336452 -71387.739558
33 529445 -71371.999226
34 285602 -71340.518562
35 508646 -71277.557234
36 184539 -71198.855575
37 529212 -70915.529601
38 375802 -70710.905286
39 536893 -70506.280972
40 457568 -70254.435661
41 494858 -70207.214666
42 203522 -70175.734002
43 510763 -70144.253338
44 211367 -70081.292010
45 379793 -70034.071015
46 84928 -70002.590351
47 312228 -69939.629023
48 40670 -69892.408028
49 536762 -69829.446700
50 230625 -69766.485373
51 324345 -69735.004709
52 219841 -69719.264377
53 16253 -69624.822386
54 27877 -69498.899730
55 264303 -69420.198071
56 380681 -69294.275416
57 144958 -69247.054420
58 404609 -69152.612429
59 344721 -69073.910769
60 376880 -68869.286455
61 470625 -68790.584795
62 279372 -68711.883136
63 431658 -68680.402472
64 516487 -68507.258821
65 503680 -68444.297494
66 474177 -68381.336166
67 6644 -68255.413511
68 534343 -68145.231188
69 499326 -68003.568201
70 284539 -67893.385877
71 65503 -67814.684218
72 418046 -67735.982558
73 229173 -67704.501895
74 455035 -67688.761563
75 533547 -67657.280899
76 139490 -67641.540567
77 350514 -67578.579239
78 259228 -67468.396916
79 324599 -67358.214593
80 324314 -67342.474261
81 124351 -67200.811274
82 33492 -67059.148287
83 430451 -66964.706296
84 33345 -66948.965964
85 521772 -66854.523972
86 65513 -66791.562645
87 98112 -66697.120653
88 495620 -66649.899658
89 292574 -66602.678662
90 21297 -66539.717335
91 523114 -66461.015675
92 29642 -66366.573684
93 318101 -66130.468705
94 9329 -65988.805718
95 266433 -65973.065386
96 483177 -65941.584723
97 156236 -65815.662067
98 260635 -65799.921736
99 318381 -65784.181404
100 38092 -65752.700740
101 36082 -65721.220076
102 131499 -65642.518417
103 131880 -65626.778085
104 211222 -65500.855430
105 317673 -65406.413438
106 33268 -65390.673106
107 172786 -65374.932774
108 454847 -65359.192443
109 61843 -65343.452111
110 408907 -65327.711779
111 529353 -65296.231115
112 411757 -65264.750451
113 182359 -65233.269787
114 109891 -65217.529456
115 152594 -65170.308460
116 232913 -65138.827796
117 460548 -65075.866468
118 163023 -65044.385805
119 330122 -64965.684145
120 317384 -64918.463150
121 43658 -64871.242154
122 373276 -64824.021158
123 220277 -64761.059831
124 49480 -64666.617839
125 375200 -64493.474188
126 465561 -64446.253193
127 298545 -64414.772529
128 435528 -64383.291865
129 451598 -64367.551533
130 216333 -64304.590206
131 223549 -64162.927219
132 47861 -64068.485227
133 341756 -63958.302904
134 171912 -63911.081908
135 86695 -63832.380249
136 112068 -63722.197926
137 213243 -63659.236598
138 433468 -63596.275271
139 254634 -63533.313943
140 434151 -63470.352615
141 33697 -63423.131620
142 298528 -63360.170292
143 13145 -63281.468633
144 530087 -63249.987969
145 418877 -63155.545978
146 216791 -63092.584650
147 250795 -63076.844318
148 232712 -63061.103986
149 13948 -62887.960335
150 2517 -62856.479672
151 301181 -62746.297348
152 226965 -62714.816685
153 279708 -62683.336021
154 419721 -62620.374693
155 149744 -62604.634361
156 118905 -62588.894029
