iter  precision  recall
1  0.000000  0.000000
2  0.000922  0.050000
3  0.000921  0.050000
4  0.000920  0.050000
5  0.000919  0.050000
6  0.000918  0.050000
7  0.000917  0.050000
8  0.000917  0.050000
9  0.000916  0.050000
10  0.000915  0.050000
11  0.000914  0.050000
12  0.000913  0.050000
13  0.000912  0.050000
14  0.000912  0.050000
15  0.000911  0.050000
16  0.000910  0.050000
17  0.000909  0.050000
18  0.000908  0.050000
19  0.000907  0.050000
20  0.000907  0.050000
21  0.000906  0.050000
22  0.000905  0.050000
23  0.000904  0.050000
24  0.000903  0.050000
25  0.000903  0.050000
26  0.000902  0.050000
27  0.000901  0.050000
28  0.000900  0.050000
29  0.000899  0.050000
30  0.000898  0.050000
31  0.000898  0.050000
32  0.000897  0.050000
33  0.000896  0.050000
34  0.000895  0.050000
35  0.000894  0.050000
36  0.000894  0.050000
37  0.000893  0.050000
38  0.000892  0.050000
39  0.000891  0.050000
40  0.000890  0.050000
