iter  AnomalyNodeRemoved  LL
0 NA -2091.457360
1 338338 -696.911529
2 502786 -814.957755
3 140265 -306.434509
4 342105 -298.390059
5 347257 -277.228396
6 501634 -735.711932
7 392875 -24.389891
8 357203 -25.853912
9 20763 -19.220125
10 137338 -67.212833
11 249514 -27.223694
12 540372 -12.202135
13 51187 -7.083644
14 217970 -0.914787
