iter  precision  recall
1  0.203704  0.785714
2  0.203704  1.571429
3  0.201835  1.571429
4  0.182540  1.642857
5  0.181102  1.642857
6  0.179688  1.642857
7  0.178295  1.642857
8  0.158940  1.714286
9  0.157895  1.714286
10  0.156863  1.714286
11  0.155844  1.714286
12  0.154839  1.714286
13  0.153846  1.714286
14  0.152866  1.714286
