#
#  (Tue May 10 03:16:11 2016)
#
# XVals	
80960	-1.27745e+06
134934	-1.13544e+06
161921	-1.08273e+06
188908	-1.04406e+06
215895	-1.0192e+06
242882	-1.00333e+06
269869	-990366
296856	-979165
323843	-972655
350830	-965310
377817	-954841
404804	-947215
431791	-942773
458778	-940622
485765	-939550
512752	-938886
593713	-937670
620700	-937460
647687	-936983
674674	-928908
701661	-921906
728648	-918438
755635	-917264
782622	-916739
809609	-916501
836596	-916361
890570	-916068
917557	-916000
944544	-915954
971531	-915907
1.02550e+06	-915798
1.05249e+06	-915746
1.07948e+06	-915712
