iter  AnomalyNodeRemoved  LL
339 368957 -700622.603180
340 210416 -700603.267262
341 153181 -700583.935709
342 56268 -700564.448095
343 482017 -700545.083251
344 349793 -700525.716905
345 364239 -700506.353378
346 472542 -700487.025591
347 73155 -700467.660123
348 128654 -700448.335127
349 192481 -700428.856579
350 318359 -700409.533978
351 343194 -700390.211693
352 115706 -700370.734159
353 138662 -700351.413124
354 512419 -700332.060635
355 325715 -700312.588033
356 417642 -700293.270239
357 173780 -700273.953937
358 230983 -700254.483865
359 235330 -700235.134894
360 373427 -700215.787083
361 364030 -700196.318832
362 321431 -700176.970723
363 239848 -700157.504702
364 439141 -700138.157419
365 448258 -700118.692143
366 29511 -700099.382493
367 100257 -700079.918928
368 366355 -700060.459130
369 144851 -700041.121362
370 438357 -700021.817753
371 457382 -700002.481225
372 160337 -699983.145247
373 390312 -699963.809722
374 526548 -699944.472481
375 215763 -699925.135815
376 229301 -699905.800241
377 376883 -699886.500872
378 334386 -699867.172580
379 58121 -699847.845052
380 378452 -699828.519078
381 376052 -699809.197212
382 1786 -699789.877105
383 516400 -699770.560334
384 225716 -699751.244349
385 218475 -699731.929257
386 223729 -699712.614696
387 320591 -699693.300230
388 114701 -699673.988572
389 296043 -699654.680332
390 96736 -699635.369691
391 471335 -699616.062838
392 194902 -699596.759937
393 536026 -699577.457177
394 478630 -699536.642195
395 312227 -699514.607201
396 225606 -699495.283829
397 175762 -699475.986253
398 56957 -699456.685024
399 69137 -699437.389319
400 499044 -699418.090016
401 138846 -699398.794481
402 405071 -699379.495404
403 217107 -699360.202684
404 295466 -699340.911868
405 354736 -699321.622522
406 350760 -699302.241557
407 155691 -699264.025114
408 213512 -699244.670864
409 47012 -699225.297587
410 143530 -699205.928950
411 118331 -699186.872245
412 500714 -699163.326871
413 421966 -699124.995856
414 166726 -699068.099074
415 515249 -699048.764411
416 206147 -699029.752485
417 459802 -699009.985988
418 522624 -698990.383110
419 424678 -698971.049836
420 368003 -698951.718020
421 330819 -698932.713879
422 260957 -698911.495862
423 261440 -698892.165440
424 85212 -698872.836647
425 408027 -698853.508731
426 130388 -698834.181557
427 460998 -698815.214473
428 361035 -698795.880422
429 212180 -698776.574747
430 71783 -698738.088112
431 536968 -698718.570854
432 491375 -698699.265767
433 409704 -698679.965304
434 412332 -698661.006978
435 497871 -698641.359113
436 286991 -698622.069330
437 360844 -698602.656344
438 392516 -698583.367134
439 474296 -698563.957872
440 251132 -698544.549220
441 59726 -698525.144473
442 85941 -698505.864770
443 88758 -698486.462191
444 542266 -698467.537484
445 304503 -698448.073187
446 369555 -698428.464542
447 432268 -698409.063186
448 199548 -698389.785625
449 130738 -698370.385047
450 417188 -698350.994415
451 433488 -698331.595283
452 373153 -698312.325071
453 173598 -698293.728315
454 93377 -698275.131622
455 217831 -698255.853296
456 411607 -698236.588381
457 197828 -698217.328698
458 125277 -698197.193763
459 483522 -698177.536867
460 236977 -698158.650295
461 464365 -698139.138959
462 443677 -698119.890776
463 452838 -698100.645375
464 422456 -698081.400051
465 340473 -698062.523467
466 482483 -698043.280216
467 509793 -698024.042405
468 454416 -698004.807089
469 109297 -697985.949778
470 371773 -697966.483426
471 129595 -697947.264583
472 48864 -697928.045862
473 541096 -697909.003686
474 378846 -697890.095151
475 153106 -697870.775836
476 487637 -697851.865970
477 249022 -697832.258770
478 108191 -697812.937793
479 405834 -697774.542736
480 2788 -697755.725657
481 264219 -697736.415283
482 31556 -697717.530044
483 340528 -697697.968405
484 208361 -697660.074369
485 93971 -697636.386514
486 250668 -697617.608372
487 40969 -697579.908144
488 343153 -697561.132151
489 112250 -697541.856847
490 457539 -697522.583103
491 380572 -697503.310775
492 262919 -697484.039803
493 396089 -697446.106409
494 18022 -697427.274879
495 442513 -697407.817088
496 480191 -697388.990669
497 83005 -697370.244367
498 488312 -697351.502276
499 502341 -697332.248671
500 482381 -697313.508529
