#
#  (Fri May  6 12:17:53 2016)
#
# XVals	
52	-1492.11
105	-1032.06
158	-741.421
317	-569.196
370	-554.504
423	-550.327
476	-549.156
529	-548.393
582	-547.95
635	-547.024
688	-546.534
741	-546.141
794	-545.932
900	-545.509
953	-545.478
1006	-545.446
1059	-545.375
1112	-545.288
1218	-545.209
1324	-545.188
1377	-545.175
1430	-545.151
1483	-544.929
1536	-544.6
1642	-544.387
1695	-544.303
1748	-544.234
1801	-544.162
1854	-544.053
1907	-543.988
1960	-543.922
2013	-543.856
2066	-543.754
2172	-543.387
2225	-543.22
2278	-543.013
2331	-542.625
2384	-541.376
2437	-539.911
2490	-538.104
2543	-535.863
2596	-534.884
2649	-534.108
2702	-533.606
2755	-532.373
2808	-531.831
2861	-531.524
2914	-531.185
2967	-530.485
3020	-530.148
3073	-529.927
3126	-529.427
3179	-529.095
3232	-528.939
3285	-528.792
3338	-528.536
3391	-528.379
3444	-528.266
3497	-528.137
3550	-528.03
3603	-527.922
3709	-527.663
3762	-527.574
3868	-527.415
3921	-527.336
3974	-527.213
4027	-527.133
4133	-526.997
4186	-526.897
4239	-526.824
4398	-526.661
4451	-526.597
4557	-526.5
4610	-526.454
4663	-526.404
4769	-526.314
4822	-526.262
4875	-526.225
4928	-526.148
4981	-526.095
5034	-526.063
5087	-526.017
5140	-525.973
5246	-525.85
5299	-525.733
5352	-525.631
5458	-525.401
5511	-525.36
5564	-525.321
5617	-525.263
5670	-525.207
5723	-525.167
5829	-524.98
5882	-524.92
5935	-524.89
5988	-524.823
6041	-524.746
6147	-524.676
6200	-524.65
6253	-524.614
6306	-524.579
6359	-524.548
6412	-524.509
6518	-524.364
6571	-524.344
6677	-524.282
6730	-524.26
6889	-524.182
6942	-524.163
6995	-524.133
7154	-524.069
7207	-524.054
7260	-524.033
7313	-524.015
7366	-523.998
7419	-523.98
7525	-523.94
7578	-523.913
7684	-523.881
7737	-523.864
7790	-523.849
7843	-523.829
7949	-523.786
8055	-523.748
8161	-523.636
8214	-523.62
8320	-523.593
8426	-523.567
8479	-523.541
8532	-523.527
8638	-523.486
8691	-523.474
8797	-523.448
8850	-523.435
8903	-523.422
9009	-523.396
9062	-523.373
9115	-523.364
9168	-523.349
9221	-523.332
9274	-523.313
9327	-523.241
9380	-523.227
9433	-523.189
9539	-523.14
9645	-523.066
9751	-523.009
9804	-522.988
9857	-522.977
9910	-522.967
9963	-522.958
10016	-522.949
10069	-522.937
10122	-522.928
