iter  precision  recall
1  0.000000  0.000000
2  0.000000  0.000000
3  0.000000  0.000000
4  0.000000  0.000000
5  0.000000  0.000000
6  0.000000  0.000000
7  0.000000  0.000000
8  0.000000  0.000000
9  0.000000  0.000000
10  0.000000  0.000000
11  0.000000  0.000000
12  0.000000  0.000000
13  0.000000  0.000000
14  0.000000  0.000000
15  0.000000  0.000000
16  0.000000  0.000000
17  0.000000  0.000000
18  0.000000  0.000000
19  0.000000  0.000000
20  0.050000  0.002688
21  0.047619  0.002688
22  0.045455  0.002688
23  0.043478  0.002688
24  0.041667  0.002688
25  0.040000  0.002688
26  0.038462  0.002688
27  0.037037  0.002688
28  0.035714  0.002688
29  0.034483  0.002688
30  0.033333  0.002688
31  0.032258  0.002688
32  0.031250  0.002688
33  0.030303  0.002688
34  0.029412  0.002688
35  0.028571  0.002688
36  0.027778  0.002688
37  0.027027  0.002688
38  0.026316  0.002688
39  0.025641  0.002688
40  0.025000  0.002688
41  0.024390  0.002688
42  0.023810  0.002688
43  0.023256  0.002688
44  0.022727  0.002688
45  0.022222  0.002688
46  0.021739  0.002688
47  0.021277  0.002688
48  0.020833  0.002688
49  0.020408  0.002688
50  0.020000  0.002688
51  0.019608  0.002688
52  0.019231  0.002688
53  0.018868  0.002688
54  0.018519  0.002688
55  0.018182  0.002688
56  0.017857  0.002688
57  0.017544  0.002688
58  0.017241  0.002688
59  0.016949  0.002688
60  0.016667  0.002688
61  0.016393  0.002688
62  0.016129  0.002688
63  0.015873  0.002688
64  0.015625  0.002688
65  0.015385  0.002688
66  0.015152  0.002688
67  0.014925  0.002688
68  0.014706  0.002688
69  0.014493  0.002688
70  0.014286  0.002688
71  0.014085  0.002688
72  0.013889  0.002688
73  0.013699  0.002688
74  0.013514  0.002688
75  0.013333  0.002688
76  0.013158  0.002688
77  0.012987  0.002688
78  0.012821  0.002688
79  0.012658  0.002688
80  0.012500  0.002688
81  0.012346  0.002688
82  0.012195  0.002688
83  0.012048  0.002688
84  0.011905  0.002688
85  0.011765  0.002688
86  0.011628  0.002688
87  0.011494  0.002688
88  0.011364  0.002688
89  0.011236  0.002688
90  0.011111  0.002688
91  0.010989  0.002688
92  0.010870  0.002688
93  0.010753  0.002688
94  0.010638  0.002688
95  0.021053  0.005376
96  0.020833  0.005376
97  0.020619  0.005376
98  0.020408  0.005376
99  0.020202  0.005376
100  0.020000  0.005376
101  0.019802  0.005376
102  0.019608  0.005376
103  0.019417  0.005376
104  0.019231  0.005376
105  0.019048  0.005376
106  0.018868  0.005376
107  0.018692  0.005376
108  0.018519  0.005376
109  0.018349  0.005376
110  0.018182  0.005376
111  0.018018  0.005376
112  0.017857  0.005376
113  0.017699  0.005376
114  0.017544  0.005376
115  0.017391  0.005376
116  0.017241  0.005376
117  0.017094  0.005376
118  0.016949  0.005376
119  0.016807  0.005376
120  0.016667  0.005376
121  0.016529  0.005376
122  0.016393  0.005376
123  0.016260  0.005376
124  0.016129  0.005376
125  0.016000  0.005376
126  0.015873  0.005376
127  0.015748  0.005376
128  0.015625  0.005376
129  0.015504  0.005376
130  0.015385  0.005376
131  0.015267  0.005376
132  0.015152  0.005376
133  0.015038  0.005376
134  0.014925  0.005376
135  0.014815  0.005376
136  0.014706  0.005376
137  0.014599  0.005376
138  0.014493  0.005376
139  0.014388  0.005376
140  0.014286  0.005376
141  0.014184  0.005376
142  0.014085  0.005376
143  0.013986  0.005376
144  0.013889  0.005376
145  0.013793  0.005376
146  0.013699  0.005376
147  0.013605  0.005376
148  0.013514  0.005376
149  0.020134  0.008065
150  0.020000  0.008065
151  0.019868  0.008065
152  0.019737  0.008065
153  0.019608  0.008065
154  0.019481  0.008065
155  0.019355  0.008065
156  0.019231  0.008065
157  0.019108  0.008065
158  0.018987  0.008065
159  0.018868  0.008065
160  0.018750  0.008065
161  0.018634  0.008065
162  0.018519  0.008065
163  0.018405  0.008065
164  0.018293  0.008065
165  0.018182  0.008065
166  0.018072  0.008065
167  0.017964  0.008065
168  0.017857  0.008065
169  0.017751  0.008065
170  0.017647  0.008065
171  0.017544  0.008065
172  0.017442  0.008065
173  0.017341  0.008065
174  0.017241  0.008065
175  0.017143  0.008065
176  0.017045  0.008065
177  0.016949  0.008065
178  0.016854  0.008065
179  0.022346  0.010753
180  0.022222  0.010753
181  0.022099  0.010753
182  0.021978  0.010753
183  0.021858  0.010753
184  0.021739  0.010753
185  0.021622  0.010753
186  0.021505  0.010753
187  0.021390  0.010753
188  0.021277  0.010753
189  0.021164  0.010753
190  0.021053  0.010753
191  0.020942  0.010753
192  0.020833  0.010753
193  0.020725  0.010753
194  0.020619  0.010753
195  0.020513  0.010753
196  0.020408  0.010753
197  0.020305  0.010753
198  0.020202  0.010753
199  0.020101  0.010753
200  0.020000  0.010753
201  0.019900  0.010753
202  0.019802  0.010753
203  0.019704  0.010753
204  0.024510  0.013441
205  0.024390  0.013441
206  0.024272  0.013441
207  0.024155  0.013441
208  0.024038  0.013441
209  0.023923  0.013441
210  0.023810  0.013441
211  0.023697  0.013441
212  0.023585  0.013441
213  0.023474  0.013441
214  0.023364  0.013441
215  0.023256  0.013441
216  0.023148  0.013441
217  0.023041  0.013441
218  0.022936  0.013441
219  0.022831  0.013441
220  0.022727  0.013441
221  0.022624  0.013441
222  0.022523  0.013441
223  0.022422  0.013441
224  0.022321  0.013441
225  0.022222  0.013441
226  0.022124  0.013441
227  0.022026  0.013441
228  0.021930  0.013441
229  0.026201  0.016129
230  0.026087  0.016129
231  0.025974  0.016129
232  0.025862  0.016129
233  0.025751  0.016129
234  0.025641  0.016129
235  0.025532  0.016129
236  0.025424  0.016129
237  0.025316  0.016129
238  0.025210  0.016129
239  0.025105  0.016129
240  0.025000  0.016129
241  0.024896  0.016129
242  0.024793  0.016129
243  0.028807  0.018817
244  0.028689  0.018817
245  0.028571  0.018817
246  0.032520  0.021505
247  0.032389  0.021505
248  0.032258  0.021505
249  0.032129  0.021505
250  0.032000  0.021505
