iter  AnomalyNodeRemoved  LL
0 NA -129071.207784
1 228050 -129010.565994
2 59399 -128957.026726
3 288927 -128868.062443
4 541817 -128662.716191
5 538540 -128539.053575
6 239901 -128521.836564
7 264475 -128488.336191
8 73464 -128471.587165
9 140149 -128438.089243
10 526447 -128237.101794
11 404707 -128103.110161
12 140145 -128036.114342
13 538536 -127868.624803
14 538542 -127684.386310
15 538535 -127567.143632
16 538538 -127433.152002
17 374933 -127366.156187
18 217497 -127265.662464
19 342242 -127198.666649
20 338918 -127165.168742
21 226216 -127131.670834
22 140140 -127098.172927
23 538537 -127014.428158
24 538539 -126964.181296
25 524653 -126880.436527
26 452799 -126813.440712
27 73508 -126545.457452
28 82881 -126461.712683
29 89799 -126377.967914
30 483802 -126294.223145
31 126564 -126277.474191
32 398719 -126243.976284
33 150732 -126210.478376
34 521225 -126176.980469
35 542237 -126076.486746
36 542236 -125975.993023
37 343 -125842.001393
38 64552 -125791.754532
39 277145 -125775.005578
40 312597 -125741.507671
41 100690 -125724.758717
42 39107 -125691.260809
43 486966 -125607.516040
44 170095 -125507.022318
45 96557 -125456.775456
46 433012 -125373.030687
47 44508 -125088.298473
48 169570 -125021.302658
49 28804 -124451.838230
50 545051 -123982.867524
51 146974 -123949.369616
52 127323 -123915.871709
53 169566 -123882.373801
54 169565 -123848.875894
55 538092 -123815.377986
56 253934 -123781.880078
57 127328 -123748.382171
58 104106 -123664.637402
59 253933 -123647.888448
60 531908 -123631.139494
61 28793 -123580.892633
62 28794 -123379.905188
63 88159 -123312.909373
64 320896 -123262.662511
65 109091 -123229.164604
66 209307 -123178.917742
67 374057 -123111.921927
68 165597 -123095.172974
69 545396 -122860.687621
70 165600 -122843.938667
71 545395 -122709.947037
72 348970 -122642.951222
73 80662 -122559.206453
74 245161 -122492.210638
75 300396 -122458.712730
76 186682 -122408.465869
77 450564 -122391.716915
78 204547 -122374.967961
79 125522 -122358.219007
80 21037 -122341.470054
81 434126 -122291.223192
82 397345 -122090.235747
83 467007 -121972.993070
84 271557 -121922.746209
85 334616 -121872.499348
86 426313 -121839.001440
87 54644 -121822.252486
88 293538 -121671.511902
89 60154 -121654.762949
90 493495 -121571.018180
91 82549 -121403.528642
92 57643 -121336.532827
93 45847 -121169.043289
94 300044 -121118.796428
95 459267 -121068.549566
96 521165 -121018.302705
97 284323 -120968.055844
98 175587 -120917.808982
99 378809 -120884.311075
100 468102 -120850.813167
101 149140 -120733.570491
102 218419 -120616.327814
103 128060 -120566.080953
104 114756 -120465.587230
105 206831 -120381.842461
106 177851 -120365.093508
107 103379 -120348.344554
108 441360 -120231.101877
109 29120 -120113.859201
110 223927 -120046.863386
111 384234 -120030.114432
112 387504 -119996.616525
113 513169 -119979.867571
114 260004 -119912.871756
115 382301 -119896.122802
116 534739 -119829.126987
117 309732 -119812.378033
118 190973 -119795.629079
119 400751 -119778.880125
120 409906 -119678.386403
121 227655 -119644.888495
122 391504 -119611.390588
123 19994 -119594.641634
124 68489 -119561.143726
125 351915 -119443.901050
126 113616 -119427.152096
127 295142 -119393.654189
128 59090 -119343.407327
129 226125 -119259.662558
130 4632 -119092.173021
131 208836 -119008.428252
132 186853 -118924.683483
133 192449 -118840.938714
134 397295 -118757.193945
135 138515 -118706.947084
136 392605 -118572.955453
137 12847 -118522.708592
138 125537 -118438.963823
139 74164 -118321.721147
140 427459 -118170.980563
141 304036 -118020.239979
142 415861 -117902.997302
143 371689 -117836.001487
144 463324 -117819.252533
145 530062 -117752.256718
146 269442 -117718.758811
147 533525 -117702.009857
148 437032 -117685.260903
149 403271 -117668.511949
150 244935 -117618.265088
151 125625 -117551.269273
152 411585 -117534.520319
153 170849 -117501.022412
154 422 -117467.524504
155 285448 -117417.277643
156 157849 -117383.779735
157 400444 -117300.034966
158 133233 -117266.537059
159 461291 -117199.541244
160 134884 -117149.294382
161 188193 -117132.545428
162 280423 -117099.047521
163 211043 -117065.549613
164 418084 -117015.302752
165 243763 -116965.055891
166 119200 -116931.557983
167 507482 -116914.809029
168 213517 -116898.060076
169 189843 -116864.562168
170 527231 -116831.064260
171 245004 -116814.315307
172 288818 -116764.068445
173 173351 -116596.578908
174 42294 -116429.089370
175 362349 -116412.340416
176 169024 -116362.093555
177 116933 -116345.344601
178 408616 -116328.595647
179 106432 -116311.846693
180 126231 -116261.599832
181 108134 -116244.850878
182 184237 -116110.859248
183 333934 -116077.361340
184 288956 -116010.365525
185 399434 -115926.620756
186 222139 -115859.624941
187 175194 -115809.378080
188 247817 -115792.629126
189 103715 -115775.880172
190 235599 -115708.884357
191 499442 -115608.390635
192 135289 -115574.892727
193 338934 -115474.399004
194 197686 -115306.909467
195 193399 -115172.917836
196 68091 -115122.670975
197 543810 -115105.922021
198 472681 -115089.173067
199 248453 -115022.177252
200 219370 -114938.432483
201 295498 -114804.440853
202 490052 -114653.700269
203 155169 -114486.210731
204 401124 -114469.461778
205 132715 -114435.963870
206 536547 -114352.219101
207 445765 -114318.721194
208 376570 -114285.223286
209 114285 -114201.478517
210 261938 -114184.729563
211 265851 -114067.486887
212 96523 -114050.737933
213 256958 -114033.988979
214 128597 -113966.993164
215 162074 -113899.997349
216 439064 -113866.499442
217 153216 -113816.252580
218 161558 -113782.754673
219 420254 -113749.256765
220 170728 -113732.507811
221 162685 -113665.511996
222 325406 -113615.265135
223 453954 -113598.516181
224 43042 -113548.269320
225 19911 -113531.520366
226 19907 -113481.273505
227 246038 -113464.524551
228 451122 -113447.775597
229 52107 -113431.026643
230 362391 -113397.528736
231 214648 -113347.281875
232 248105 -113330.532921
233 537684 -113297.035013
234 324335 -113263.537106
235 52341 -113246.788152
236 335727 -113213.290244
237 334806 -113179.792337
238 508718 -113129.545475
239 202733 -113112.796522
240 21597 -113096.047568
241 132263 -113079.298614
242 524078 -113045.800707
243 500640 -113029.051753
