#
#  (Mon May  9 04:38:12 2016)
#
# XVals	
347	-3.93396
376	-3.88195
405	-3.83438
463	-3.75027
1043	-3.26939
1159	-3.21028
1217	-3.18303
1449	-3.08658
2203	-2.8579
2377	-2.81665
2406	-2.8101
2435	-2.80369
2638	-2.76053
2986	-2.69362
3073	-2.67831
3711	-2.5776
4059	-2.52994
4204	-2.5113
4378	-2.48981
4581	-2.46574
4784	-2.44304
5277	-2.39167
5451	-2.37468
5480	-2.37194
5567	-2.36363
5625	-2.35827
5799	-2.34241
6205	-2.30736
6466	-2.28632
6524	-2.2816
6756	-2.26385
6814	-2.25933
7104	-2.23808
7191	-2.23195
7510	-2.20997
7771	-2.19271
7858	-2.18715
7945	-2.18167
8090	-2.17251
8148	-2.16896
8206	-2.16544
8235	-2.16369
8467	-2.14975
8554	-2.14471
8583	-2.14303
8873	-2.12653
9018	-2.11858
9076	-2.11527
9163	-2.11058
9395	-2.09838
9453	-2.09539
9714	-2.08198
10062	-2.06477
10120	-2.062
10352	-2.05093
10410	-2.04823
10439	-2.0469
10468	-2.04557
10642	-2.03767
11193	-2.01343
11251	-2.0108
11425	-2.00352
11512	-1.99993
11599	-1.99638
11657	-1.99403
11686	-1.99286
11715	-1.99169
11744	-1.99053
11802	-1.98803
12121	-1.97549
12150	-1.97437
12208	-1.97214
12643	-1.9556
12730	-1.95241
13223	-1.93461
13252	-1.9336
13281	-1.93241
13426	-1.92739
13542	-1.92342
13716	-1.91755
14035	-1.90702
14093	-1.90495
14151	-1.90307
14180	-1.90213
14209	-1.9012
14238	-1.90027
14296	-1.89842
14528	-1.8909
14557	-1.88999
14644	-1.88728
14934	-1.87838
15369	-1.86525
15427	-1.86355
15717	-1.85518
15833	-1.85169
16007	-1.84679
