iter  precision  recall
1  0.049145  0.030208
2  0.049124  0.030208
3  0.049530  0.030470
4  0.049509  0.030470
5  0.049488  0.030470
6  0.049893  0.030733
7  0.049872  0.030733
8  0.049851  0.030733
9  0.049830  0.030733
10  0.049808  0.030733
11  0.049787  0.030733
12  0.049766  0.030733
13  0.049745  0.030733
14  0.049724  0.030733
15  0.049703  0.030733
16  0.050106  0.030996
17  0.050085  0.030996
18  0.050064  0.030996
19  0.050042  0.030996
20  0.050021  0.030996
21  0.050000  0.030996
22  0.049979  0.030996
23  0.049958  0.030996
24  0.049937  0.030996
25  0.049915  0.030996
26  0.049894  0.030996
27  0.049873  0.030996
28  0.049852  0.030996
29  0.049831  0.030996
30  0.049810  0.030996
31  0.049789  0.030996
32  0.049768  0.030996
33  0.049747  0.030996
34  0.049726  0.030996
35  0.049705  0.030996
36  0.049684  0.030996
37  0.049663  0.030996
38  0.049642  0.030996
39  0.049622  0.030996
40  0.049601  0.030996
41  0.049580  0.030996
42  0.049559  0.030996
43  0.049538  0.030996
44  0.049517  0.030996
45  0.049497  0.030996
46  0.049476  0.030996
47  0.049455  0.030996
48  0.049434  0.030996
49  0.049414  0.030996
50  0.049393  0.030996
51  0.049372  0.030996
52  0.049352  0.030996
53  0.049331  0.030996
54  0.049310  0.030996
55  0.049290  0.030996
56  0.049269  0.030996
57  0.049249  0.030996
58  0.049228  0.030996
59  0.049208  0.030996
60  0.049187  0.030996
61  0.049167  0.030996
62  0.049146  0.030996
63  0.049126  0.030996
64  0.049105  0.030996
65  0.049085  0.030996
66  0.049064  0.030996
67  0.049044  0.030996
68  0.049024  0.030996
69  0.049003  0.030996
70  0.048983  0.030996
71  0.048963  0.030996
72  0.048942  0.030996
73  0.048922  0.030996
74  0.048902  0.030996
75  0.048882  0.030996
76  0.048861  0.030996
77  0.048841  0.030996
78  0.048821  0.030996
79  0.048801  0.030996
80  0.048780  0.030996
81  0.048760  0.030996
82  0.048740  0.030996
83  0.048720  0.030996
84  0.048700  0.030996
85  0.048680  0.030996
86  0.048660  0.030996
87  0.048640  0.030996
88  0.048620  0.030996
89  0.048600  0.030996
90  0.048580  0.030996
91  0.048560  0.030996
92  0.048540  0.030996
93  0.048520  0.030996
94  0.048500  0.030996
95  0.048480  0.030996
96  0.048460  0.030996
97  0.048440  0.030996
98  0.048420  0.030996
99  0.048811  0.031258
100  0.048790  0.031258
