#
#  (Fri May  6 12:24:26 2016)
#
# XVals	
79	-300.1
119	-300.087
159	-300.074
199	-300.061
239	-300.049
319	-300.024
359	-300.011
439	-299.987
519	-299.962
559	-299.95
599	-299.938
639	-299.926
679	-299.914
759	-299.891
799	-299.879
879	-299.856
959	-299.833
1199	-299.765
1279	-299.743
1319	-299.732
1359	-299.721
1519	-299.678
1559	-299.667
1599	-299.656
1799	-299.604
1919	-299.572
2079	-299.532
2119	-299.522
2199	-299.501
2239	-299.491
2279	-299.481
2399	-299.452
2439	-299.442
2479	-299.432
2519	-299.423
2639	-299.394
2999	-299.31
3079	-299.292
3239	-299.257
3319	-299.239
3439	-299.212
3519	-299.195
3599	-299.178
3799	-299.136
3839	-299.128
3999	-299.095
4279	-299.039
4319	-299.031
4399	-299.015
4439	-299.007
4759	-298.946
4839	-298.93
5079	-298.885
5199	-298.863
5239	-298.856
5359	-298.834
5479	-298.812
5559	-298.798
5679	-298.777
5719	-298.77
5759	-298.763
5799	-298.756
5879	-298.742
5999	-298.721
6279	-298.674
6759	-298.595
6839	-298.581
6919	-298.569
6959	-298.562
7079	-298.543
7119	-298.537
7159	-298.531
7359	-298.5
7479	-298.481
7599	-298.463
7679	-298.451
7879	-298.421
8199	-298.374
8319	-298.357
8479	-298.333
8599	-298.316
8639	-298.311
8839	-298.282
8999	-298.261
9839	-298.148
9959	-298.132
10039	-298.122
10079	-298.117
10119	-298.112
