iter  precision  recall
1  1.000000  0.000537
2  0.500000  0.000537
3  0.333333  0.000537
4  0.250000  0.000537
5  0.200000  0.000537
6  0.166667  0.000537
7  0.142857  0.000537
8  0.125000  0.000537
9  0.111111  0.000537
10  0.100000  0.000537
11  0.090909  0.000537
12  0.083333  0.000537
13  0.076923  0.000537
14  0.071429  0.000537
15  0.066667  0.000537
16  0.062500  0.000537
17  0.058824  0.000537
18  0.055556  0.000537
19  0.052632  0.000537
20  0.050000  0.000537
21  0.047619  0.000537
22  0.045455  0.000537
23  0.043478  0.000537
24  0.041667  0.000537
25  0.040000  0.000537
26  0.038462  0.000537
27  0.037037  0.000537
28  0.035714  0.000537
29  0.034483  0.000537
30  0.033333  0.000537
31  0.032258  0.000537
32  0.031250  0.000537
33  0.030303  0.000537
34  0.029412  0.000537
35  0.028571  0.000537
36  0.027778  0.000537
37  0.027027  0.000537
38  0.026316  0.000537
39  0.025641  0.000537
40  0.025000  0.000537
41  0.024390  0.000537
42  0.023810  0.000537
43  0.046512  0.001074
44  0.045455  0.001074
45  0.044444  0.001074
46  0.043478  0.001074
47  0.042553  0.001074
48  0.041667  0.001074
49  0.040816  0.001074
50  0.040000  0.001074
51  0.039216  0.001074
52  0.038462  0.001074
53  0.037736  0.001074
54  0.037037  0.001074
55  0.036364  0.001074
56  0.035714  0.001074
57  0.035088  0.001074
58  0.034483  0.001074
59  0.033898  0.001074
60  0.033333  0.001074
61  0.032787  0.001074
62  0.032258  0.001074
63  0.031746  0.001074
64  0.031250  0.001074
65  0.030769  0.001074
66  0.030303  0.001074
67  0.029851  0.001074
68  0.029412  0.001074
69  0.043478  0.001610
70  0.042857  0.001610
71  0.042254  0.001610
72  0.041667  0.001610
73  0.041096  0.001610
74  0.040541  0.001610
75  0.040000  0.001610
76  0.039474  0.001610
77  0.038961  0.001610
78  0.038462  0.001610
79  0.037975  0.001610
80  0.037500  0.001610
81  0.037037  0.001610
82  0.036585  0.001610
83  0.036145  0.001610
84  0.035714  0.001610
85  0.035294  0.001610
86  0.034884  0.001610
87  0.034483  0.001610
88  0.034091  0.001610
89  0.033708  0.001610
90  0.033333  0.001610
91  0.032967  0.001610
92  0.032609  0.001610
93  0.032258  0.001610
94  0.031915  0.001610
95  0.031579  0.001610
96  0.031250  0.001610
97  0.041237  0.002147
98  0.040816  0.002147
99  0.040404  0.002147
100  0.040000  0.002147
101  0.039604  0.002147
102  0.039216  0.002147
103  0.038835  0.002147
104  0.038462  0.002147
105  0.047619  0.002684
106  0.047170  0.002684
107  0.046729  0.002684
108  0.046296  0.002684
109  0.045872  0.002684
110  0.045455  0.002684
111  0.045045  0.002684
112  0.044643  0.002684
113  0.044248  0.002684
114  0.043860  0.002684
115  0.043478  0.002684
116  0.043103  0.002684
117  0.042735  0.002684
118  0.042373  0.002684
119  0.042017  0.002684
120  0.041667  0.002684
121  0.041322  0.002684
122  0.040984  0.002684
123  0.040650  0.002684
124  0.040323  0.002684
125  0.040000  0.002684
126  0.039683  0.002684
127  0.039370  0.002684
128  0.039062  0.002684
129  0.038760  0.002684
130  0.038462  0.002684
131  0.038168  0.002684
132  0.037879  0.002684
