#
#  (Tue May 10 03:25:42 2016)
#
# XVals	
116519	-1.16454e+06
174779	-1.02928e+06
203909	-997436
233039	-977885
262169	-965205
320429	-948081
349559	-943066
378689	-939975
407819	-938151
436949	-936957
553469	-932910
640859	-892263
699119	-885054
728249	-883365
757379	-882095
786509	-881141
815639	-880408
844769	-879722
873899	-879301
903029	-878898
932159	-878556
961289	-878298
990419	-878114
1.10694e+06	-877203
1.13607e+06	-877057
1.1652e+06	-876962
1.19433e+06	-876884
1.22346e+06	-876802
1.25259e+06	-876718
1.28172e+06	-876645
1.33998e+06	-876499
1.36911e+06	-876452
1.39824e+06	-876429
