iter  precision  recall
1  1.000000  0.500000
2  1.000000  1.000000
3  1.000000  1.071429
4  0.916667  1.571429
5  0.880000  1.571429
6  0.846154  1.571429
7  0.814815  1.571429
8  0.785714  1.571429
9  0.758621  1.571429
10  0.733333  1.571429
11  0.709677  1.571429
12  0.687500  1.571429
13  0.666667  1.571429
14  0.647059  1.571429
