iter  AnomalyNodeRemoved  LL
0 NA -236.525718
1 474605 -189.274526
2 216490 -301.066057
3 36583 -412.096228
4 81205 -255.744726
5 497754 -242.249357
6 399339 -86.032613
7 201617 -178.256041
8 373238 -84.916278
9 465744 -72.351766
10 339079 -47.458385
11 20730 -102.490905
12 215148 -226.482395
13 138218 -19.180183
14 523753 -12.015237
