#
#  (Mon May  9 04:39:12 2016)
#
# XVals	
183	-1106.61
275	-932.362
459	-782.164
551	-742.582
735	-696.72
919	-683.971
1103	-679.18
1287	-676.526
1379	-675.303
1471	-674.345
1563	-672.5
1747	-670.55
1931	-668.574
2023	-667.555
2115	-667.019
2299	-664.94
2391	-664.442
2483	-663.913
2575	-662.664
2667	-662.384
2759	-661.602
2943	-660.934
3035	-660.614
3219	-659.418
3311	-659.188
3403	-658.808
3495	-657.878
3863	-657.335
4047	-657.052
4139	-656.722
4415	-656.323
4507	-656.232
4599	-656.144
4691	-656.054
4967	-655.425
5243	-654.889
5427	-654.187
5611	-653.906
5795	-653.719
6163	-652.522
6347	-652.319
6531	-652.202
6623	-652.157
6899	-652.008
6991	-651.889
7175	-651.752
7359	-651.657
7451	-651.611
7635	-651.526
7819	-651.394
7911	-651.315
8003	-651.277
8095	-650.844
8279	-650.729
8463	-650.547
8555	-650.233
8647	-650.119
8739	-649.759
8831	-649.679
8923	-649.625
9015	-649.594
9107	-649.497
9199	-649.385
9383	-649.301
9567	-649.165
9659	-649.138
9751	-649.102
9843	-649.028
10027	-648.913
10119	-648.865
10211	-648.755
10487	-648.292
10671	-648.209
10855	-648.087
11039	-647.972
11131	-647.936
11223	-647.901
11315	-647.874
