#
#  (Thu May  5 09:38:19 2016)
#
# XVals	
27633	-1.44732e+06
82901	-1.04822e+06
110535	-974190
165803	-889300
193437	-867020
221071	-854324
248705	-846742
276339	-842261
303973	-839090
331607	-837111
359241	-835566
386875	-834481
414509	-833766
442143	-833204
469777	-832744
497411	-832284
525045	-831876
552679	-831521
580313	-831099
607947	-830681
663215	-829948
690849	-829707
718483	-829492
746117	-829276
773751	-829003
801385	-828735
829019	-828465
856653	-828252
884287	-828062
911921	-827866
939555	-827687
1.02246e+06	-827303
1.05009e+06	-827222
1.07772e+06	-827175
1.13299e+06	-827094
1.16063e+06	-827045
