iter  precision  recall
1  0.137902  0.073357
2  0.138631  0.073807
3  0.138514  0.073807
4  0.139241  0.074257
5  0.139123  0.074257
6  0.139006  0.074257
7  0.138889  0.074257
8  0.138772  0.074257
9  0.138655  0.074257
10  0.138539  0.074257
11  0.138423  0.074257
12  0.138307  0.074257
13  0.138191  0.074257
14  0.138075  0.074257
15  0.137960  0.074257
16  0.137845  0.074257
17  0.137730  0.074257
18  0.137615  0.074257
19  0.137500  0.074257
20  0.137386  0.074257
21  0.137271  0.074257
22  0.137157  0.074257
23  0.137043  0.074257
24  0.136929  0.074257
25  0.136816  0.074257
26  0.136703  0.074257
27  0.136589  0.074257
28  0.136476  0.074257
29  0.136364  0.074257
30  0.136251  0.074257
31  0.136964  0.074707
32  0.136851  0.074707
33  0.136738  0.074707
34  0.136626  0.074707
35  0.136513  0.074707
36  0.136401  0.074707
37  0.136289  0.074707
38  0.136177  0.074707
39  0.136066  0.074707
40  0.135954  0.074707
41  0.135843  0.074707
42  0.135732  0.074707
43  0.135621  0.074707
44  0.135510  0.074707
45  0.135400  0.074707
46  0.135289  0.074707
47  0.135179  0.074707
48  0.135069  0.074707
49  0.134959  0.074707
50  0.134850  0.074707
51  0.135552  0.075158
52  0.135442  0.075158
53  0.135332  0.075158
54  0.135223  0.075158
55  0.135113  0.075158
56  0.135004  0.075158
57  0.134895  0.075158
58  0.134786  0.075158
59  0.134677  0.075158
60  0.134569  0.075158
61  0.134461  0.075158
62  0.134352  0.075158
63  0.134244  0.075158
64  0.134137  0.075158
65  0.134029  0.075158
66  0.133921  0.075158
67  0.133814  0.075158
68  0.134508  0.075608
69  0.134400  0.075608
70  0.134293  0.075608
71  0.134185  0.075608
72  0.134876  0.076058
73  0.134769  0.076058
74  0.134661  0.076058
75  0.134554  0.076058
76  0.134447  0.076058
77  0.135135  0.076508
78  0.135028  0.076508
79  0.134921  0.076508
80  0.134814  0.076508
81  0.134707  0.076508
82  0.134600  0.076508
83  0.134494  0.076508
84  0.134387  0.076508
85  0.134281  0.076508
86  0.134175  0.076508
87  0.134069  0.076508
88  0.133964  0.076508
89  0.134646  0.076958
90  0.135327  0.077408
91  0.135220  0.077408
92  0.135114  0.077408
93  0.135008  0.077408
94  0.134902  0.077408
95  0.134796  0.077408
96  0.134691  0.077408
97  0.134585  0.077408
98  0.135262  0.077858
99  0.135156  0.077858
100  0.135051  0.077858
