iter  AnomalyNodeRemoved  LL
0 NA -892107.428231
1 415176 -892015.033910
2 214079 -891918.109126
3 168099 -891522.965252
4 235385 -891432.938720
5 31313 -891411.146291
6 205743 -891388.352163
7 103409 -891345.990990
8 151210 -891284.222170
9 461890 -891243.244814
10 519346 -891161.372491
11 447475 -891099.930313
12 294419 -891079.465602
13 112958 -891018.102777
14 144349 -890936.288026
15 32977 -890915.834367
16 290480 -890854.473543
17 358024 -890834.019936
18 237946 -890772.659123
19 359942 -890690.844705
20 433881 -890609.030288
21 326713 -890588.576683
22 540293 -890527.215870
23 317366 -890506.762266
24 389690 -890486.308662
25 460850 -890465.855057
26 402846 -890384.040640
27 162475 -890322.679827
28 85607 -890302.226222
29 359013 -890159.050992
30 282872 -890077.236575
31 102364 -890015.875761
32 150156 -889443.174840
33 98032 -889259.092400
34 453434 -889218.185192
35 142341 -889197.731587
36 239080 -889034.102752
37 481915 -888931.834731
38 448460 -888890.927522
39 476420 -888870.473918
40 223464 -888850.020313
41 235263 -888829.566709
42 144995 -888788.659500
43 109272 -888768.205896
44 206817 -888665.937874
45 77641 -888379.587413
46 188138 -888338.680204
47 38941 -888318.226600
48 88161 -888195.504974
49 141100 -888175.051369
50 122245 -888011.422535
51 358563 -887970.515326
52 450806 -887909.154513
53 82660 -887827.340095
54 365289 -887806.886491
55 140343 -887765.979282
56 395748 -887745.525678
57 163981 -887704.618469
58 225601 -887663.711261
59 157652 -887622.804052
60 163986 -887479.628821
61 430494 -887295.546382
62 152620 -887070.556734
63 121634 -887050.103130
64 473842 -887029.649526
65 159637 -886988.742317
66 370720 -886906.927899
67 95961 -886886.474295
68 307064 -886845.567086
69 130221 -886825.113482
70 261043 -886763.752669
71 280471 -886743.299065
72 440508 -886702.391856
73 184870 -886681.938252
74 124257 -886661.484647
75 275013 -886600.123834
76 350666 -886497.855812
77 278333 -886436.494999
78 442785 -886395.587791
79 169497 -886334.226978
80 399571 -886313.773373
81 89150 -886293.319769
82 179464 -886211.505351
83 188069 -886129.690934
84 11628 -886088.783725
85 289684 -885986.515703
86 387779 -885741.072451
87 370214 -885679.711638
88 35589 -885659.258034
89 378481 -885638.804429
90 57785 -885618.350825
91 424921 -885536.536408
92 117569 -885516.082803
93 333669 -885454.721990
94 488354 -885332.000364
95 170284 -885311.546760
96 312029 -885188.825134
97 483235 -885168.371529
98 33462 -885086.557112
99 508720 -885066.103507
100 282336 -885045.649903
101 801 -884984.289090
102 517964 -884963.835486
103 346223 -884943.381881
104 482540 -884922.928277
105 509833 -884882.021068
106 503086 -884841.113860
107 222280 -884657.031420
108 31493 -884636.577816
109 183622 -884616.124212
110 244139 -884575.217003
111 323394 -884554.763399
112 75700 -884493.402586
113 392673 -884432.041772
114 271157 -884350.227355
115 105051 -884268.412938
116 80471 -884247.959333
117 319913 -884227.505729
118 531842 -884166.144916
119 94108 -884125.237707
120 71630 -884104.784103
