iter  precision  recall
1  0.000000  0.000000
2  0.000000  0.000000
3  0.000000  0.000000
4  0.000000  0.000000
5  0.000000  0.000000
6  0.166667  0.000537
7  0.285714  0.001074
8  0.375000  0.001610
9  0.333333  0.001610
10  0.300000  0.001610
11  0.272727  0.001610
12  0.250000  0.001610
13  0.230769  0.001610
14  0.214286  0.001610
15  0.200000  0.001610
16  0.187500  0.001610
17  0.176471  0.001610
18  0.166667  0.001610
19  0.157895  0.001610
20  0.150000  0.001610
21  0.142857  0.001610
22  0.136364  0.001610
23  0.130435  0.001610
24  0.125000  0.001610
25  0.120000  0.001610
26  0.115385  0.001610
27  0.111111  0.001610
28  0.107143  0.001610
29  0.103448  0.001610
30  0.100000  0.001610
31  0.096774  0.001610
32  0.093750  0.001610
33  0.090909  0.001610
34  0.088235  0.001610
35  0.085714  0.001610
36  0.083333  0.001610
37  0.108108  0.002147
38  0.105263  0.002147
39  0.102564  0.002147
40  0.100000  0.002147
41  0.097561  0.002147
42  0.095238  0.002147
43  0.093023  0.002147
44  0.090909  0.002147
45  0.088889  0.002147
46  0.086957  0.002147
47  0.085106  0.002147
48  0.083333  0.002147
49  0.081633  0.002147
50  0.080000  0.002147
51  0.078431  0.002147
52  0.076923  0.002147
53  0.075472  0.002147
54  0.074074  0.002147
55  0.072727  0.002147
56  0.071429  0.002147
57  0.070175  0.002147
58  0.068966  0.002147
59  0.067797  0.002147
60  0.066667  0.002147
61  0.065574  0.002147
62  0.064516  0.002147
63  0.063492  0.002147
64  0.062500  0.002147
65  0.061538  0.002147
66  0.075758  0.002684
67  0.089552  0.003221
68  0.102941  0.003757
69  0.101449  0.003757
70  0.100000  0.003757
71  0.098592  0.003757
72  0.097222  0.003757
73  0.095890  0.003757
74  0.094595  0.003757
75  0.093333  0.003757
76  0.092105  0.003757
77  0.090909  0.003757
78  0.089744  0.003757
79  0.088608  0.003757
80  0.087500  0.003757
81  0.086420  0.003757
82  0.085366  0.003757
83  0.084337  0.003757
84  0.083333  0.003757
85  0.082353  0.003757
86  0.081395  0.003757
87  0.080460  0.003757
88  0.079545  0.003757
89  0.078652  0.003757
90  0.077778  0.003757
91  0.076923  0.003757
92  0.076087  0.003757
93  0.075269  0.003757
94  0.074468  0.003757
95  0.073684  0.003757
96  0.072917  0.003757
97  0.072165  0.003757
98  0.071429  0.003757
99  0.070707  0.003757
100  0.070000  0.003757
101  0.069307  0.003757
102  0.068627  0.003757
103  0.067961  0.003757
104  0.067308  0.003757
105  0.066667  0.003757
106  0.066038  0.003757
107  0.065421  0.003757
108  0.064815  0.003757
109  0.064220  0.003757
110  0.063636  0.003757
111  0.063063  0.003757
112  0.062500  0.003757
113  0.061947  0.003757
114  0.070175  0.004294
115  0.069565  0.004294
116  0.068966  0.004294
117  0.068376  0.004294
118  0.067797  0.004294
119  0.067227  0.004294
120  0.066667  0.004294
121  0.066116  0.004294
122  0.065574  0.004294
123  0.065041  0.004294
124  0.064516  0.004294
125  0.064000  0.004294
126  0.063492  0.004294
127  0.062992  0.004294
128  0.062500  0.004294
129  0.062016  0.004294
130  0.069231  0.004831
131  0.068702  0.004831
132  0.068182  0.004831
133  0.067669  0.004831
134  0.067164  0.004831
135  0.066667  0.004831
136  0.066176  0.004831
137  0.065693  0.004831
138  0.065217  0.004831
139  0.064748  0.004831
140  0.064286  0.004831
141  0.063830  0.004831
142  0.063380  0.004831
143  0.062937  0.004831
144  0.062500  0.004831
145  0.062069  0.004831
146  0.061644  0.004831
147  0.061224  0.004831
148  0.060811  0.004831
149  0.060403  0.004831
150  0.060000  0.004831
151  0.059603  0.004831
152  0.059211  0.004831
153  0.058824  0.004831
154  0.058442  0.004831
155  0.058065  0.004831
156  0.057692  0.004831
157  0.057325  0.004831
158  0.056962  0.004831
159  0.056604  0.004831
160  0.056250  0.004831
161  0.055901  0.004831
162  0.055556  0.004831
163  0.055215  0.004831
164  0.054878  0.004831
165  0.054545  0.004831
166  0.060241  0.005368
167  0.059880  0.005368
168  0.059524  0.005368
169  0.059172  0.005368
170  0.058824  0.005368
171  0.058480  0.005368
172  0.058140  0.005368
173  0.057803  0.005368
174  0.057471  0.005368
175  0.057143  0.005368
176  0.056818  0.005368
177  0.056497  0.005368
178  0.056180  0.005368
179  0.055866  0.005368
180  0.055556  0.005368
181  0.055249  0.005368
182  0.054945  0.005368
183  0.060109  0.005904
184  0.059783  0.005904
185  0.059459  0.005904
186  0.064516  0.006441
187  0.064171  0.006441
188  0.063830  0.006441
189  0.063492  0.006441
190  0.063158  0.006441
191  0.062827  0.006441
192  0.062500  0.006441
193  0.062176  0.006441
194  0.061856  0.006441
195  0.061538  0.006441
196  0.061224  0.006441
197  0.060914  0.006441
198  0.060606  0.006441
199  0.060302  0.006441
200  0.060000  0.006441
201  0.059701  0.006441
202  0.059406  0.006441
203  0.059113  0.006441
204  0.063725  0.006978
205  0.068293  0.007515
206  0.067961  0.007515
207  0.067633  0.007515
208  0.067308  0.007515
209  0.066986  0.007515
210  0.066667  0.007515
211  0.066351  0.007515
212  0.066038  0.007515
213  0.065728  0.007515
214  0.065421  0.007515
215  0.065116  0.007515
216  0.064815  0.007515
217  0.064516  0.007515
218  0.064220  0.007515
219  0.063927  0.007515
220  0.063636  0.007515
221  0.063348  0.007515
222  0.067568  0.008052
223  0.071749  0.008588
224  0.071429  0.008588
225  0.071111  0.008588
226  0.070796  0.008588
227  0.070485  0.008588
228  0.070175  0.008588
229  0.069869  0.008588
230  0.069565  0.008588
231  0.069264  0.008588
232  0.068966  0.008588
233  0.068670  0.008588
234  0.068376  0.008588
235  0.068085  0.008588
236  0.067797  0.008588
237  0.067511  0.008588
238  0.067227  0.008588
239  0.066946  0.008588
240  0.066667  0.008588
241  0.066390  0.008588
242  0.066116  0.008588
243  0.065844  0.008588
244  0.065574  0.008588
245  0.065306  0.008588
246  0.065041  0.008588
247  0.064777  0.008588
248  0.064516  0.008588
249  0.064257  0.008588
250  0.064000  0.008588
