iter  AnomalyNodeRemoved  LL
0 NA -443078.479660
1 244335 -442937.008289
2 460068 -442891.186737
3 308903 -442811.150029
4 88397 -442782.893808
5 205119 -442741.075786
6 148150 -442710.809937
7 56129 -442672.673344
8 513394 -442634.546850
9 25719 -442577.358533
10 75944 -442558.294920
11 49824 -442482.043077
12 206708 -442405.793307
13 34514 -442386.730654
14 279002 -442367.667829
15 175368 -442177.042847
16 47280 -442062.667379
17 298065 -442043.604945
18 323569 -442024.542493
19 170539 -441986.417629
20 293464 -441814.855988
21 406786 -441795.793171
22 71711 -441776.729135
23 183461 -441719.541930
24 357871 -441662.354782
25 150408 -441586.105252
26 168023 -441547.980488
27 323037 -441528.918105
28 272257 -441471.730958
29 261362 -441433.606193
30 193774 -441414.543810
31 237245 -441357.356663
32 362432 -441319.231898
33 386288 -441262.044751
34 504467 -441242.982368
35 65509 -441223.919986
36 250877 -441147.670456
37 281153 -441128.608074
38 305735 -440918.921866
39 358502 -440880.797102
40 151310 -440594.861365
41 359985 -440575.798982
42 134619 -440556.736600
43 312117 -440518.611835
44 255076 -440480.487070
45 450791 -440366.112775
46 135155 -440289.863245
47 273835 -440194.551333
48 81325 -440156.426568
49 153586 -440118.301803
50 278061 -440099.239421
51 271017 -440080.177038
52 297231 -440042.052274
53 371330 -440022.989891
54 362864 -439984.865126
55 13059 -439908.615596
56 275746 -439870.490831
57 107505 -439698.929389
58 98808 -439660.804624
59 258090 -439641.742242
60 249212 -439565.492712
61 89960 -439546.430330
62 200142 -439527.367947
63 120275 -439432.056035
64 441617 -439355.806505
65 349992 -439279.556975
66 347803 -439241.432210
67 511574 -439165.182681
68 539120 -439146.120298
69 50921 -439127.057916
70 268812 -439088.933151
71 462729 -439031.746003
72 515441 -439012.683621
73 318903 -438841.122179
74 60305 -438822.059796
75 173304 -438802.997414
76 469241 -438783.935031
77 55624 -438745.810267
78 519816 -438726.747884
79 75148 -438650.498354
80 384966 -438574.248824
81 362497 -438536.124060
82 469515 -438497.999295
83 159807 -438421.749765
84 324440 -438345.500235
85 527834 -438250.188323
86 475389 -438154.876410
87 98854 -438097.689263
88 525554 -438059.564498
89 529366 -437811.753526
90 201423 -437792.691144
91 384691 -437754.566379
92 174 -437735.503996
93 516804 -437697.379232
94 325116 -437659.254467
95 230389 -437621.129702
96 405825 -437544.880172
97 325110 -437506.755407
98 69333 -437068.320611
99 407506 -437030.195846
100 247099 -436992.071081
101 98561 -436953.946316
102 223831 -436915.821551
103 298478 -436896.759168
104 419533 -436858.634403
105 290999 -436839.572021
106 384347 -436763.322491
107 4930 -436515.511519
108 265381 -436496.449137
109 4481 -436477.386754
110 3374 -436286.762930
111 439382 -436267.700547
112 202664 -436248.638165
113 225642 -436229.575782
114 50924 -436115.201488
115 451884 -436058.014340
116 492017 -435867.390516
117 299838 -435829.265751
118 500522 -435810.203368
119 455021 -435791.140986
120 405026 -435733.953839
121 109094 -435714.891456
122 317039 -435676.766691
123 444838 -435657.704309
124 35554 -435562.392397
125 515513 -435524.267632
126 322843 -435486.142867
127 366174 -435276.456660
128 511620 -435257.394277
129 249613 -435162.082365
130 440664 -435104.895218
131 338303 -435085.832835
132 541729 -435028.645688
133 522290 -434933.333776
134 371172 -434914.271393
135 249534 -434876.146628
136 368901 -434857.084246
137 39415 -434799.897098
138 163566 -434780.834716
139 219859 -434761.772333
140 157106 -434704.585186
141 313778 -434685.522804
142 141455 -434609.273274
143 416831 -434533.023744
144 155599 -434170.838477
145 503870 -434094.588947
146 361298 -433884.902740
147 349400 -433827.715593
148 279059 -433770.528446
149 109897 -433694.278916
150 289180 -433637.091769
151 49896 -433579.904621
152 208774 -433541.779856
153 411737 -433503.655091
154 256685 -433332.093649
155 108730 -433236.781737
156 362353 -433160.532207
157 359181 -433103.345060
158 36147 -433084.282677
159 38626 -433065.220295
160 34239 -432988.970765
161 294056 -432950.846000
162 142759 -432931.783618
163 134070 -432912.721235
164 165492 -432893.658853
165 460831 -432874.596470
166 271678 -432855.534088
167 495563 -432836.471705
168 419041 -432760.222176
169 88546 -432741.159793
170 163986 -432607.723116
171 430494 -432436.161674
172 152620 -432226.475467
173 121634 -432207.413084
174 190901 -432035.851642
175 159637 -431997.726877
176 370720 -431921.477348
177 402625 -431807.103053
178 391192 -431730.853523
179 466363 -431673.666376
180 495748 -431635.541611
181 432580 -431540.229698
182 513594 -431502.104934
183 345376 -431483.042551
184 154903 -431463.980169
185 95961 -431444.917786
186 126132 -431425.855404
187 48730 -431406.793021
188 183602 -431330.543491
189 52325 -431273.356344
190 89882 -431178.044432
191 133767 -431101.794902
192 424971 -431044.607755
193 13858 -431006.482990
194 495947 -430987.420607
195 3967 -430892.108695
196 499433 -430873.046313
197 461056 -430853.983930
198 160026 -430815.859165
199 249329 -430796.796783
200 430005 -430777.734400
201 115942 -430720.547253
202 416461 -430529.923428
203 536202 -430510.861046
204 119299 -430472.736281
205 58726 -430377.424369
206 459545 -430339.299604
207 124978 -430282.112456
208 361041 -430243.987691
209 383709 -430205.862927
210 386540 -430186.800544
211 311548 -430148.675779
212 201150 -430129.613397
213 123874 -430110.551014
214 116352 -430053.363867
215 352959 -429996.176720
216 390939 -429919.927190
217 435915 -429900.864807
218 124257 -429881.802425
219 275013 -429824.615277
220 349097 -429805.552895
221 69032 -429767.428130
222 14585 -429710.240983
223 20860 -429691.178600
224 300935 -429672.116218
225 176457 -429633.991453
226 419679 -429519.617158
227 518650 -429500.554776
228 507436 -429481.492393
229 470143 -429462.430011
230 465703 -429233.681421
231 26838 -429214.619039
232 238996 -429176.494274
233 153524 -429081.182362
234 415040 -429043.057597
235 319933 -428928.683302
236 226979 -428909.620920
237 480994 -428890.558537
238 239823 -428871.496155
239 230889 -428833.371390
240 238443 -428757.121860
241 526332 -428699.934713
242 500273 -428661.809948
243 282497 -428642.747565
244 242955 -428623.685183
245 5678 -428604.622800
246 416191 -428433.061358
247 456058 -428413.998976
248 188713 -428337.749446
249 531715 -428261.499916
250 310240 -428204.312769
251 369836 -428166.188004
252 433703 -428147.125621
253 75617 -428128.063239
254 35584 -428032.751327
255 324153 -427994.626562
256 511796 -427975.564179
257 323508 -427956.501797
258 459770 -427937.439414
259 368691 -427861.189885
260 509915 -427842.127502
261 375024 -427823.065120
262 35589 -427804.002737
263 378481 -427784.940355
264 292978 -427765.877972
265 398106 -427727.753207
266 63068 -427708.690825
267 495964 -427670.566060
268 505454 -427632.441295
269 340623 -427403.692706
270 65543 -427384.630323
271 372409 -427365.567941
272 404310 -427346.505558
273 514953 -427289.318411
274 244259 -427136.819351
275 322193 -427003.382674
276 371481 -426984.320292
277 293935 -426965.257909
278 377625 -426927.133144
279 332838 -426869.945997
280 446233 -426850.883614
281 36800 -426736.509320
282 435188 -426717.446937
283 283094 -426679.322172
284 67445 -426660.259790
285 199454 -426641.197407
286 141660 -426469.635965
287 464822 -426450.573583
288 139200 -426317.136906
289 33099 -426298.074523
290 33728 -426279.012141
291 18562 -426221.824993
292 140277 -426202.762611
293 801 -426164.637846
294 48693 -426145.575464
295 431367 -426126.513081
296 349281 -426069.325934
297 484134 -425993.076404
298 401052 -425935.889257
299 457534 -425897.764492
300 150287 -425878.702109
301 44200 -425859.639727
302 157690 -425840.577344
303 438338 -425821.514962
304 269851 -425783.390197
305 433881 -425707.140667
306 326713 -425688.078285
307 540293 -425630.891137
308 317366 -425611.828755
309 384736 -425592.766372
310 518914 -425497.454460
311 357356 -425440.267313
312 78113 -425421.204930
313 34511 -425402.142548
314 34041 -425364.017783
315 130567 -425306.830636
316 259629 -425268.705871
317 519708 -425249.643488
318 461867 -425230.581106
319 70186 -425211.518723
320 86672 -425192.456341
321 506536 -425135.269193
322 66548 -425059.019664
323 321071 -424982.770134
324 268156 -424963.707751
325 415283 -424944.645369
326 66545 -424906.520604
327 40990 -424849.333457
328 318896 -424830.271074
329 307009 -424811.208692
330 330209 -424792.146309
331 158315 -424734.959162
332 258279 -424715.896779
333 182150 -424677.772014
334 366482 -424658.709632
335 177142 -424639.647250
336 414751 -424601.522485
337 490264 -424506.210572
338 109076 -424487.148190
339 120202 -424449.023425
340 33718 -424163.087688
341 251965 -424048.713393
342 444979 -424010.588629
343 298879 -423915.276716
344 83347 -423877.151951
345 80634 -423819.964804
346 507320 -423762.777657
347 244371 -423686.528127
348 16681 -423667.465744
349 195974 -423648.403362
350 252804 -423629.340979
351 455944 -423591.216215
352 384031 -423572.153832
353 410925 -423248.093330
354 33393 -423229.030948
355 512971 -423209.968565
356 548504 -423190.906183
357 531767 -423076.531888
358 418209 -423000.282358
359 336132 -422924.032829
360 245946 -422885.908064
361 343720 -422847.783299
362 115658 -422771.533769
363 322633 -422752.471387
364 169962 -422714.346622
365 272106 -422695.284239
366 401102 -422619.034709
367 507164 -422599.972327
368 495248 -422580.909944
369 291871 -422542.785179
370 381976 -422485.598032
371 21328 -422447.473267
372 352713 -422428.410885
373 256476 -422409.348502
374 149186 -422294.974208
375 483345 -422275.911825
376 523385 -422256.849443
377 214546 -422237.787060
378 196100 -422218.724678
379 78903 -422199.662295
380 249278 -422085.288001
381 387713 -422009.038471
382 133491 -421970.913706
383 346692 -421951.851323
384 67053 -421932.788941
385 310664 -421856.539411
386 120875 -421799.352264
387 16320 -421761.227499
388 49140 -421742.165116
389 142414 -421704.040351
390 279306 -421684.977969
391 364961 -421665.915587
392 307639 -421646.853204
393 49055 -421627.790822
394 6391 -421608.728439
395 77857 -421589.666057
396 432951 -421532.478909
397 484203 -421513.416527
398 148654 -421475.291762
399 398846 -421379.979850
400 358919 -421303.730320
401 347519 -421284.667937
402 148659 -421265.605555
403 362061 -421094.044113
404 80460 -421074.981730
405 491930 -421036.856966
406 18506 -420998.732201
407 343469 -420979.669818
408 156099 -420865.295523
409 41796 -420769.983611
410 334183 -420712.796464
411 251658 -420674.671699
412 411710 -420655.609316
413 450585 -420579.359787
414 433020 -420560.297404
415 227696 -420503.110257
416 339741 -420484.047874
417 325963 -420388.735962
418 283367 -420369.673580
419 426781 -420350.611197
420 379398 -420331.548815
421 40626 -420312.486432
422 199924 -420274.361667
423 226707 -420255.299285
424 108338 -420198.112137
425 80053 -420159.987373
426 136312 -420140.924990
427 15405 -420121.862608
428 259784 -420102.800225
429 442843 -420083.737843
430 500767 -420026.550695
431 163857 -420007.488313
432 88711 -419969.363548
433 136965 -419931.238783
434 120602 -419835.926871
435 300242 -419816.864488
436 493429 -419797.802106
