iter  precision  recall
1  0.000000  0.000000
2  0.000000  0.000000
3  0.333333  0.000358
4  0.250000  0.000358
5  0.400000  0.000717
6  0.333333  0.000717
7  0.285714  0.000717
8  0.250000  0.000717
9  0.222222  0.000717
10  0.200000  0.000717
11  0.181818  0.000717
12  0.250000  0.001075
13  0.307692  0.001433
14  0.285714  0.001433
15  0.266667  0.001433
16  0.250000  0.001433
17  0.235294  0.001433
18  0.222222  0.001433
19  0.210526  0.001433
20  0.200000  0.001433
21  0.190476  0.001433
22  0.227273  0.001791
23  0.217391  0.001791
24  0.208333  0.001791
25  0.200000  0.001791
26  0.192308  0.001791
27  0.185185  0.001791
28  0.178571  0.001791
29  0.172414  0.001791
30  0.166667  0.001791
31  0.161290  0.001791
32  0.156250  0.001791
33  0.151515  0.001791
34  0.176471  0.002150
35  0.171429  0.002150
36  0.166667  0.002150
37  0.162162  0.002150
38  0.157895  0.002150
39  0.153846  0.002150
40  0.150000  0.002150
41  0.146341  0.002150
42  0.142857  0.002150
43  0.139535  0.002150
44  0.136364  0.002150
45  0.133333  0.002150
46  0.130435  0.002150
47  0.127660  0.002150
48  0.125000  0.002150
49  0.142857  0.002508
50  0.160000  0.002866
51  0.156863  0.002866
52  0.153846  0.002866
53  0.150943  0.002866
54  0.148148  0.002866
55  0.145455  0.002866
56  0.142857  0.002866
57  0.140351  0.002866
58  0.137931  0.002866
59  0.135593  0.002866
60  0.133333  0.002866
61  0.131148  0.002866
62  0.129032  0.002866
63  0.126984  0.002866
64  0.125000  0.002866
65  0.123077  0.002866
66  0.121212  0.002866
67  0.119403  0.002866
68  0.117647  0.002866
69  0.115942  0.002866
70  0.114286  0.002866
71  0.112676  0.002866
72  0.111111  0.002866
73  0.109589  0.002866
74  0.108108  0.002866
75  0.106667  0.002866
76  0.105263  0.002866
77  0.103896  0.002866
78  0.102564  0.002866
79  0.101266  0.002866
80  0.100000  0.002866
81  0.098765  0.002866
82  0.097561  0.002866
83  0.096386  0.002866
84  0.095238  0.002866
85  0.094118  0.002866
86  0.093023  0.002866
87  0.091954  0.002866
88  0.090909  0.002866
89  0.089888  0.002866
90  0.100000  0.003225
91  0.109890  0.003583
92  0.108696  0.003583
93  0.107527  0.003583
94  0.106383  0.003583
95  0.105263  0.003583
96  0.104167  0.003583
97  0.103093  0.003583
98  0.102041  0.003583
99  0.101010  0.003583
100  0.100000  0.003583
101  0.108911  0.003941
102  0.117647  0.004300
103  0.126214  0.004658
104  0.125000  0.004658
105  0.123810  0.004658
106  0.122642  0.004658
107  0.121495  0.004658
108  0.120370  0.004658
109  0.119266  0.004658
110  0.118182  0.004658
111  0.117117  0.004658
112  0.116071  0.004658
113  0.115044  0.004658
114  0.114035  0.004658
115  0.113043  0.004658
116  0.112069  0.004658
117  0.119658  0.005016
118  0.118644  0.005016
119  0.117647  0.005016
120  0.116667  0.005016
121  0.115702  0.005016
122  0.114754  0.005016
123  0.113821  0.005016
124  0.112903  0.005016
125  0.112000  0.005016
126  0.111111  0.005016
127  0.118110  0.005374
128  0.125000  0.005733
129  0.124031  0.005733
130  0.123077  0.005733
131  0.122137  0.005733
132  0.121212  0.005733
133  0.120301  0.005733
134  0.119403  0.005733
135  0.118519  0.005733
136  0.117647  0.005733
137  0.116788  0.005733
138  0.115942  0.005733
139  0.115108  0.005733
140  0.114286  0.005733
141  0.113475  0.005733
142  0.112676  0.005733
143  0.111888  0.005733
144  0.111111  0.005733
145  0.110345  0.005733
146  0.109589  0.005733
147  0.115646  0.006091
148  0.114865  0.006091
149  0.114094  0.006091
150  0.113333  0.006091
151  0.119205  0.006449
152  0.125000  0.006808
153  0.124183  0.006808
154  0.123377  0.006808
155  0.129032  0.007166
156  0.134615  0.007524
157  0.133758  0.007524
158  0.132911  0.007524
159  0.132075  0.007524
160  0.131250  0.007524
161  0.136646  0.007882
162  0.135802  0.007882
163  0.134969  0.007882
164  0.134146  0.007882
165  0.133333  0.007882
166  0.132530  0.007882
167  0.131737  0.007882
168  0.130952  0.007882
169  0.130178  0.007882
170  0.129412  0.007882
171  0.128655  0.007882
172  0.127907  0.007882
173  0.127168  0.007882
174  0.126437  0.007882
175  0.125714  0.007882
176  0.125000  0.007882
177  0.124294  0.007882
178  0.123596  0.007882
179  0.122905  0.007882
180  0.122222  0.007882
181  0.121547  0.007882
182  0.126374  0.008241
183  0.125683  0.008241
184  0.125000  0.008241
185  0.129730  0.008599
186  0.129032  0.008599
187  0.128342  0.008599
188  0.127660  0.008599
189  0.126984  0.008599
190  0.126316  0.008599
191  0.130890  0.008957
192  0.135417  0.009316
193  0.134715  0.009316
194  0.134021  0.009316
195  0.133333  0.009316
196  0.132653  0.009316
197  0.131980  0.009316
198  0.131313  0.009316
199  0.135678  0.009674
200  0.135000  0.009674
201  0.134328  0.009674
202  0.133663  0.009674
203  0.137931  0.010032
204  0.137255  0.010032
205  0.136585  0.010032
206  0.135922  0.010032
207  0.135266  0.010032
208  0.134615  0.010032
209  0.133971  0.010032
210  0.133333  0.010032
211  0.132701  0.010032
212  0.132075  0.010032
213  0.131455  0.010032
214  0.130841  0.010032
215  0.130233  0.010032
216  0.129630  0.010032
217  0.129032  0.010032
218  0.128440  0.010032
219  0.132420  0.010391
220  0.131818  0.010391
221  0.131222  0.010391
222  0.130631  0.010391
223  0.130045  0.010391
224  0.129464  0.010391
225  0.128889  0.010391
226  0.128319  0.010391
227  0.127753  0.010391
228  0.127193  0.010391
229  0.126638  0.010391
230  0.126087  0.010391
231  0.125541  0.010391
232  0.125000  0.010391
233  0.124464  0.010391
234  0.128205  0.010749
235  0.127660  0.010749
236  0.127119  0.010749
237  0.126582  0.010749
238  0.126050  0.010749
239  0.125523  0.010749
240  0.125000  0.010749
241  0.124481  0.010749
242  0.123967  0.010749
243  0.123457  0.010749
244  0.122951  0.010749
245  0.126531  0.011107
246  0.130081  0.011465
247  0.129555  0.011465
248  0.129032  0.011465
249  0.132530  0.011824
250  0.132000  0.011824
