iter  AnomalyNodeRemoved  LL
0 NA -325246.561461
1 89379 -325222.839970
2 485909 -325203.367117
3 183604 -325184.794849
4 354271 -325166.241068
5 64231 -325110.591518
6 215305 -325092.041707
7 488165 -325073.491988
8 120124 -324943.644496
9 326335 -324795.247362
10 83402 -324721.048692
11 95533 -324628.300223
12 318889 -324257.306997
13 28954 -323441.121296
14 150599 -323311.273860
15 262742 -323292.724227
16 478894 -323274.174594
17 494763 -323051.579001
18 298069 -323033.029368
19 75082 -322903.181939
20 182670 -322884.632306
21 508950 -322866.082673
22 63021 -322828.983408
23 87761 -322791.884142
24 317375 -322773.334509
25 465204 -322717.685611
26 42683 -322680.586345
27 358502 -322587.838181
28 383941 -322476.540385
29 435658 -322439.441119
30 492395 -322383.792221
31 151310 -322124.097362
32 359985 -322086.998096
33 315389 -321975.700300
34 116724 -321474.860214
35 511934 -320955.470497
36 270069 -320936.920864
37 10481 -320899.821598
38 331646 -320862.722333
39 274969 -320825.623067
40 514322 -320807.073434
41 302089 -320788.523802
42 411758 -320714.325270
43 347106 -320491.729677
44 55628 -320250.584451
45 65870 -320176.385920
46 336515 -320102.187389
47 118807 -320009.439225
48 93526 -319527.148772
49 328593 -319007.759054
50 488954 -318748.064195
51 118802 -318729.514563
52 394753 -318692.415297
53 22585 -318636.766399
54 232281 -318599.667133
55 89962 -318544.018235
56 32746 -318488.369337
57 86353 -318469.819704
58 183226 -318451.270071
59 11402 -318395.621173
60 40961 -318358.521907
61 397724 -318339.972274
62 334762 -318321.422641
63 67995 -318228.674478
64 76880 -318191.575212
65 425111 -318173.025579
66 349827 -318154.475946
67 259542 -318135.926314
68 325447 -318117.376681
69 8019 -318080.277415
70 115189 -318061.727783
71 105829 -318024.628517
72 508931 -317931.880353
73 500991 -317894.781088
74 282650 -317876.231455
75 481778 -317802.032924
76 2125 -317746.384025
77 414552 -317709.284760
78 144411 -317690.735127
79 399136 -317672.185494
80 287886 -317579.437330
81 340955 -317486.689166
82 408234 -317338.292104
83 229103 -317319.742471
84 529430 -317282.643206
85 134790 -317226.994307
86 144344 -317208.444675
87 271486 -317171.345409
88 61233 -317115.696511
89 432839 -317097.146878
90 354646 -317078.597245
91 449552 -317060.047612
92 266249 -317022.948347
93 363685 -317004.398714
94 196898 -316985.849081
95 144006 -316948.749816
96 73281 -316930.200183
97 508065 -316893.100917
98 380615 -316874.551284
99 215111 -316856.001652
100 142644 -316818.902386
101 403044 -316744.703855
102 316963 -316707.604589
103 344136 -316651.955691
104 318309 -316633.406058
105 349256 -316614.856426
106 28035 -316559.207527
107 233686 -316522.108262
108 206781 -316503.558629
109 11568 -316485.008996
110 359072 -316447.909730
111 452344 -316429.360098
112 256327 -316410.810465
113 341021 -316373.711199
114 501163 -316355.161567
115 456633 -316336.611934
116 139587 -316299.512668
117 238745 -316280.963035
118 84354 -316262.413403
119 269483 -316243.863770
120 31051 -316039.817809
121 295044 -316021.268176
122 496482 -316002.718544
123 419223 -315984.168911
124 214359 -315965.619278
125 10573 -315928.520013
126 145285 -315724.474052
127 417361 -315594.626622
128 57840 -315538.977724
129 334979 -315483.328826
130 274101 -315427.679927
131 412647 -315372.031029
132 237991 -315334.931764
133 418681 -315279.282865
134 72059 -315149.435436
135 201149 -315038.137639
136 221902 -315001.038373
137 58689 -314945.389475
138 91218 -314704.244249
139 378966 -314685.694616
140 155026 -314648.595351
141 202045 -314500.198288
142 223508 -314481.648656
143 45953 -314463.099023
144 338495 -314425.999757
145 268849 -314370.350859
146 228862 -314351.801226
147 247512 -314314.701961
148 369284 -314296.152328
149 239596 -314277.602695
150 108645 -314240.503429
151 203490 -314221.953797
152 23907 -314184.854531
153 248208 -314166.304898
154 327878 -314129.205633
155 164528 -314110.656000
156 245336 -314017.907836
157 222509 -313758.212977
158 457054 -313702.564079
159 234010 -313609.815915
160 479193 -313424.319587
161 202405 -313220.273626
162 394068 -313201.723994
163 477996 -313164.624728
164 176092 -313127.525462
165 338024 -312942.029135
166 1391 -312886.380236
167 382378 -312812.181705
168 410279 -312608.135745
169 131100 -312348.440886
170 396202 -312292.791987
171 310319 -312274.242354
172 475842 -312237.143089
173 523543 -312218.593456
174 307862 -312144.394925
175 206722 -312125.845292
176 79722 -312107.295659
177 69374 -312088.746027
178 272948 -312051.646761
179 428206 -312033.097128
180 42556 -311977.448230
181 145378 -311884.700066
182 346817 -311847.600800
183 417183 -311829.051168
184 63043 -311754.852637
185 213005 -311717.753371
186 155192 -311699.203738
187 420831 -311643.554840
188 9509 -311625.005207
189 222034 -311606.455574
190 324185 -311587.905942
191 439777 -311550.806676
192 513912 -311495.157778
193 140305 -311439.508879
194 85679 -311420.959246
195 50399 -311383.859981
196 293917 -311365.310348
197 518797 -311328.211083
198 65662 -311272.562184
199 325984 -311235.462919
200 18890 -311216.913286
201 203901 -311142.714755
202 219796 -311124.165122
203 108732 -311087.065856
204 59241 -311049.966591
205 125047 -311012.867325
206 13070 -310975.768060
207 225718 -310957.218427
208 175244 -310920.119161
209 246989 -310901.569529
210 142759 -310883.019896
211 18540 -310864.470263
212 50699 -310845.920630
213 31300 -310827.370997
214 392948 -310790.271732
215 395748 -310771.722099
216 68959 -310660.424302
217 366415 -310641.874670
218 22308 -310604.775404
219 34310 -310567.676138
220 43337 -310549.126506
221 516414 -310326.530912
222 467593 -310307.981280
223 470885 -310289.431647
224 222422 -310233.782748
225 416453 -310215.233116
226 399411 -310141.034584
227 305893 -310085.385686
228 82766 -310048.286421
229 407571 -310029.736788
230 63782 -309936.988624
231 288531 -309732.942663
232 143663 -309695.843398
233 193948 -309677.293765
234 38320 -309658.744132
235 508748 -309584.545601
236 500006 -309547.446335
