iter  precision  recall
1  1.000000  0.000983
2  0.500000  0.000983
3  0.333333  0.000983
4  0.250000  0.000983
5  0.200000  0.000983
6  0.166667  0.000983
7  0.142857  0.000983
8  0.125000  0.000983
9  0.111111  0.000983
10  0.100000  0.000983
11  0.090909  0.000983
12  0.083333  0.000983
13  0.076923  0.000983
14  0.071429  0.000983
15  0.133333  0.001967
16  0.125000  0.001967
17  0.117647  0.001967
18  0.111111  0.001967
19  0.105263  0.001967
20  0.100000  0.001967
21  0.095238  0.001967
22  0.090909  0.001967
23  0.086957  0.001967
24  0.083333  0.001967
25  0.080000  0.001967
26  0.076923  0.001967
27  0.074074  0.001967
28  0.071429  0.001967
29  0.068966  0.001967
30  0.066667  0.001967
31  0.064516  0.001967
32  0.062500  0.001967
33  0.060606  0.001967
34  0.058824  0.001967
35  0.057143  0.001967
36  0.083333  0.002950
37  0.081081  0.002950
38  0.078947  0.002950
39  0.076923  0.002950
40  0.075000  0.002950
41  0.073171  0.002950
42  0.071429  0.002950
43  0.069767  0.002950
44  0.068182  0.002950
45  0.066667  0.002950
46  0.065217  0.002950
47  0.063830  0.002950
48  0.062500  0.002950
49  0.061224  0.002950
50  0.060000  0.002950
51  0.058824  0.002950
52  0.057692  0.002950
53  0.056604  0.002950
54  0.055556  0.002950
55  0.054545  0.002950
56  0.053571  0.002950
57  0.052632  0.002950
58  0.051724  0.002950
59  0.050847  0.002950
60  0.066667  0.003933
61  0.065574  0.003933
62  0.064516  0.003933
63  0.063492  0.003933
64  0.062500  0.003933
65  0.061538  0.003933
66  0.060606  0.003933
67  0.059701  0.003933
68  0.058824  0.003933
69  0.057971  0.003933
70  0.057143  0.003933
71  0.070423  0.004916
72  0.069444  0.004916
73  0.082192  0.005900
74  0.081081  0.005900
75  0.080000  0.005900
76  0.078947  0.005900
77  0.077922  0.005900
78  0.076923  0.005900
79  0.088608  0.006883
80  0.087500  0.006883
81  0.086420  0.006883
82  0.085366  0.006883
83  0.084337  0.006883
84  0.083333  0.006883
85  0.082353  0.006883
86  0.081395  0.006883
87  0.080460  0.006883
88  0.079545  0.006883
89  0.078652  0.006883
90  0.088889  0.007866
91  0.098901  0.008850
92  0.097826  0.008850
93  0.107527  0.009833
94  0.117021  0.010816
95  0.115789  0.010816
96  0.114583  0.010816
97  0.113402  0.010816
98  0.112245  0.010816
99  0.111111  0.010816
100  0.110000  0.010816
101  0.108911  0.010816
102  0.107843  0.010816
103  0.106796  0.010816
104  0.105769  0.010816
105  0.104762  0.010816
106  0.103774  0.010816
107  0.102804  0.010816
108  0.101852  0.010816
109  0.100917  0.010816
110  0.100000  0.010816
111  0.099099  0.010816
112  0.098214  0.010816
113  0.097345  0.010816
114  0.096491  0.010816
115  0.095652  0.010816
116  0.094828  0.010816
117  0.094017  0.010816
118  0.101695  0.011799
119  0.100840  0.011799
120  0.100000  0.011799
121  0.107438  0.012783
122  0.106557  0.012783
123  0.105691  0.012783
124  0.104839  0.012783
125  0.104000  0.012783
126  0.103175  0.012783
127  0.102362  0.012783
128  0.101562  0.012783
129  0.100775  0.012783
130  0.100000  0.012783
131  0.099237  0.012783
132  0.098485  0.012783
133  0.097744  0.012783
134  0.097015  0.012783
135  0.096296  0.012783
136  0.095588  0.012783
137  0.094891  0.012783
138  0.094203  0.012783
139  0.093525  0.012783
140  0.092857  0.012783
141  0.092199  0.012783
142  0.091549  0.012783
143  0.090909  0.012783
144  0.090278  0.012783
145  0.089655  0.012783
146  0.095890  0.013766
147  0.102041  0.014749
148  0.101351  0.014749
149  0.100671  0.014749
150  0.100000  0.014749
151  0.099338  0.014749
152  0.098684  0.014749
153  0.098039  0.014749
154  0.097403  0.014749
155  0.096774  0.014749
156  0.096154  0.014749
157  0.095541  0.014749
158  0.094937  0.014749
159  0.094340  0.014749
160  0.093750  0.014749
161  0.093168  0.014749
162  0.092593  0.014749
163  0.092025  0.014749
164  0.091463  0.014749
165  0.090909  0.014749
166  0.090361  0.014749
167  0.089820  0.014749
168  0.089286  0.014749
169  0.088757  0.014749
170  0.088235  0.014749
171  0.087719  0.014749
172  0.087209  0.014749
173  0.092486  0.015733
174  0.091954  0.015733
175  0.097143  0.016716
176  0.096591  0.016716
177  0.101695  0.017699
178  0.101124  0.017699
179  0.100559  0.017699
180  0.100000  0.017699
181  0.099448  0.017699
182  0.104396  0.018682
183  0.103825  0.018682
184  0.103261  0.018682
185  0.102703  0.018682
186  0.102151  0.018682
187  0.101604  0.018682
188  0.101064  0.018682
189  0.100529  0.018682
190  0.105263  0.019666
191  0.104712  0.019666
192  0.104167  0.019666
193  0.103627  0.019666
194  0.108247  0.020649
195  0.107692  0.020649
196  0.107143  0.020649
197  0.106599  0.020649
198  0.106061  0.020649
199  0.105528  0.020649
200  0.110000  0.021632
201  0.109453  0.021632
202  0.113861  0.022616
203  0.113300  0.022616
204  0.112745  0.022616
205  0.112195  0.022616
206  0.111650  0.022616
207  0.111111  0.022616
208  0.110577  0.022616
209  0.110048  0.022616
210  0.109524  0.022616
211  0.113744  0.023599
212  0.113208  0.023599
213  0.112676  0.023599
214  0.112150  0.023599
215  0.111628  0.023599
216  0.111111  0.023599
217  0.115207  0.024582
218  0.114679  0.024582
219  0.114155  0.024582
220  0.113636  0.024582
221  0.113122  0.024582
222  0.112613  0.024582
223  0.112108  0.024582
224  0.111607  0.024582
225  0.111111  0.024582
226  0.110619  0.024582
227  0.114537  0.025565
228  0.118421  0.026549
229  0.122271  0.027532
230  0.121739  0.027532
231  0.125541  0.028515
232  0.125000  0.028515
233  0.124464  0.028515
234  0.123932  0.028515
235  0.123404  0.028515
236  0.122881  0.028515
237  0.122363  0.028515
238  0.121849  0.028515
239  0.121339  0.028515
240  0.120833  0.028515
241  0.120332  0.028515
242  0.123967  0.029499
243  0.123457  0.029499
244  0.122951  0.029499
245  0.122449  0.029499
246  0.121951  0.029499
247  0.121457  0.029499
248  0.120968  0.029499
249  0.124498  0.030482
250  0.124000  0.030482
251  0.123506  0.030482
252  0.123016  0.030482
253  0.122530  0.030482
254  0.122047  0.030482
255  0.121569  0.030482
256  0.121094  0.030482
257  0.120623  0.030482
258  0.120155  0.030482
259  0.119691  0.030482
260  0.119231  0.030482
261  0.118774  0.030482
262  0.118321  0.030482
263  0.117871  0.030482
264  0.117424  0.030482
265  0.116981  0.030482
266  0.116541  0.030482
267  0.116105  0.030482
268  0.115672  0.030482
269  0.115242  0.030482
270  0.114815  0.030482
271  0.114391  0.030482
272  0.113971  0.030482
273  0.113553  0.030482
274  0.113139  0.030482
275  0.112727  0.030482
276  0.112319  0.030482
277  0.111913  0.030482
278  0.111511  0.030482
279  0.111111  0.030482
280  0.110714  0.030482
281  0.110320  0.030482
282  0.109929  0.030482
283  0.109541  0.030482
284  0.109155  0.030482
285  0.108772  0.030482
286  0.108392  0.030482
287  0.108014  0.030482
288  0.107639  0.030482
289  0.110727  0.031465
290  0.110345  0.031465
291  0.109966  0.031465
292  0.109589  0.031465
293  0.109215  0.031465
294  0.108844  0.031465
295  0.108475  0.031465
296  0.108108  0.031465
297  0.107744  0.031465
298  0.107383  0.031465
299  0.107023  0.031465
300  0.110000  0.032448
301  0.109635  0.032448
302  0.109272  0.032448
303  0.108911  0.032448
304  0.108553  0.032448
305  0.108197  0.032448
306  0.107843  0.032448
307  0.107492  0.032448
308  0.107143  0.032448
309  0.110032  0.033432
310  0.112903  0.034415
311  0.115756  0.035398
312  0.118590  0.036382
313  0.118211  0.036382
314  0.117834  0.036382
315  0.117460  0.036382
316  0.117089  0.036382
317  0.116719  0.036382
318  0.116352  0.036382
319  0.115987  0.036382
320  0.115625  0.036382
321  0.115265  0.036382
322  0.114907  0.036382
323  0.114551  0.036382
324  0.117284  0.037365
325  0.116923  0.037365
326  0.116564  0.037365
327  0.116208  0.037365
328  0.115854  0.037365
329  0.115502  0.037365
330  0.115152  0.037365
331  0.114804  0.037365
332  0.114458  0.037365
333  0.114114  0.037365
334  0.113772  0.037365
335  0.113433  0.037365
336  0.113095  0.037365
337  0.112760  0.037365
338  0.112426  0.037365
339  0.112094  0.037365
340  0.111765  0.037365
341  0.111437  0.037365
342  0.111111  0.037365
343  0.110787  0.037365
344  0.110465  0.037365
345  0.110145  0.037365
346  0.112717  0.038348
347  0.112392  0.038348
348  0.112069  0.038348
349  0.111748  0.038348
350  0.111429  0.038348
351  0.111111  0.038348
352  0.110795  0.038348
353  0.110482  0.038348
354  0.110169  0.038348
355  0.109859  0.038348
356  0.109551  0.038348
357  0.109244  0.038348
358  0.108939  0.038348
359  0.108635  0.038348
360  0.108333  0.038348
361  0.108033  0.038348
362  0.107735  0.038348
363  0.107438  0.038348
364  0.109890  0.039331
365  0.112329  0.040315
366  0.112022  0.040315
367  0.111717  0.040315
368  0.111413  0.040315
369  0.111111  0.040315
370  0.110811  0.040315
371  0.110512  0.040315
372  0.110215  0.040315
373  0.109920  0.040315
374  0.109626  0.040315
375  0.109333  0.040315
376  0.109043  0.040315
377  0.108753  0.040315
378  0.111111  0.041298
379  0.110818  0.041298
380  0.110526  0.041298
381  0.110236  0.041298
382  0.112565  0.042281
383  0.112272  0.042281
384  0.111979  0.042281
385  0.114286  0.043265
386  0.113990  0.043265
387  0.113695  0.043265
388  0.113402  0.043265
389  0.113111  0.043265
390  0.112821  0.043265
391  0.112532  0.043265
392  0.112245  0.043265
393  0.111959  0.043265
394  0.111675  0.043265
395  0.111392  0.043265
396  0.111111  0.043265
397  0.110831  0.043265
398  0.110553  0.043265
399  0.110276  0.043265
400  0.110000  0.043265
401  0.109726  0.043265
402  0.109453  0.043265
403  0.109181  0.043265
404  0.108911  0.043265
405  0.108642  0.043265
406  0.108374  0.043265
407  0.108108  0.043265
408  0.107843  0.043265
409  0.107579  0.043265
410  0.107317  0.043265
411  0.109489  0.044248
412  0.111650  0.045231
413  0.111380  0.045231
414  0.111111  0.045231
415  0.110843  0.045231
416  0.110577  0.045231
417  0.110312  0.045231
418  0.110048  0.045231
419  0.109785  0.045231
420  0.111905  0.046214
421  0.111639  0.046214
422  0.111374  0.046214
423  0.111111  0.046214
424  0.110849  0.046214
425  0.110588  0.046214
426  0.110329  0.046214
427  0.110070  0.046214
428  0.109813  0.046214
429  0.109557  0.046214
430  0.109302  0.046214
431  0.111369  0.047198
432  0.111111  0.047198
433  0.110855  0.047198
434  0.110599  0.047198
435  0.110345  0.047198
436  0.110092  0.047198
437  0.109840  0.047198
438  0.109589  0.047198
439  0.109339  0.047198
440  0.109091  0.047198
441  0.111111  0.048181
442  0.110860  0.048181
443  0.112867  0.049164
444  0.112613  0.049164
445  0.112360  0.049164
446  0.112108  0.049164
447  0.111857  0.049164
448  0.111607  0.049164
449  0.111359  0.049164
450  0.111111  0.049164
451  0.110865  0.049164
452  0.110619  0.049164
453  0.110375  0.049164
454  0.110132  0.049164
455  0.109890  0.049164
456  0.109649  0.049164
457  0.109409  0.049164
458  0.109170  0.049164
459  0.108932  0.049164
460  0.108696  0.049164
461  0.108460  0.049164
462  0.108225  0.049164
463  0.107991  0.049164
464  0.107759  0.049164
465  0.107527  0.049164
466  0.107296  0.049164
467  0.107066  0.049164
468  0.106838  0.049164
469  0.106610  0.049164
470  0.106383  0.049164
471  0.106157  0.049164
472  0.105932  0.049164
473  0.105708  0.049164
474  0.105485  0.049164
475  0.105263  0.049164
476  0.105042  0.049164
477  0.104822  0.049164
478  0.104603  0.049164
479  0.104384  0.049164
480  0.104167  0.049164
481  0.106029  0.050147
482  0.105809  0.050147
483  0.105590  0.050147
484  0.107438  0.051131
485  0.109278  0.052114
486  0.109053  0.052114
487  0.108830  0.052114
488  0.108607  0.052114
489  0.108384  0.052114
490  0.108163  0.052114
491  0.107943  0.052114
492  0.107724  0.052114
493  0.107505  0.052114
494  0.107287  0.052114
495  0.107071  0.052114
496  0.106855  0.052114
497  0.106640  0.052114
498  0.106426  0.052114
499  0.106212  0.052114
500  0.106000  0.052114
