#
#  (Fri May  6 05:04:14 2016)
#
# XVals	
30	-256.801
61	-256.725
92	-256.707
123	-256.7
154	-256.697
278	-256.686
309	-256.684
340	-256.682
495	-256.671
867	-256.648
898	-256.646
1022	-256.639
1146	-256.632
1611	-256.609
2107	-256.584
2324	-256.575
2510	-256.566
2572	-256.563
2758	-256.555
3099	-256.541
3254	-256.534
3564	-256.521
3595	-256.52
3657	-256.517
3719	-256.515
3750	-256.514
3812	-256.511
3874	-256.509
3936	-256.506
4308	-256.491
4370	-256.488
4401	-256.487
4432	-256.486
4494	-256.483
5114	-256.459
5176	-256.457
5579	-256.441
5672	-256.437
5765	-256.434
6137	-256.42
6602	-256.402
7036	-256.387
7098	-256.384
7160	-256.382
7191	-256.381
7315	-256.376
7470	-256.371
7532	-256.368
7563	-256.367
7594	-256.366
8028	-256.351
8245	-256.343
8586	-256.331
8648	-256.329
8710	-256.327
8958	-256.319
9144	-256.312
9175	-256.311
9702	-256.293
9733	-256.292
9857	-256.288
9981	-256.284
