iter  AnomalyNodeRemoved  LL
0 NA -418.003211
1 486305 -408.619276
2 196321 -392.273121
3 208834 -383.965958
4 501967 -345.026177
5 386375 -321.585830
6 269006 -305.910132
7 68775 -297.979157
8 250147 -290.081842
9 301427 -282.209083
10 424791 -274.355993
11 292335 -266.519735
12 128025 -233.856724
13 234213 -230.532265
14 415335 -227.595853
15 165912 -224.719396
