iter  precision  recall
1  1.000000  0.066667
2  1.000000  0.133333
3  1.000000  0.200000
4  0.750000  0.200000
5  0.600000  0.200000
6  0.500000  0.200000
7  0.428571  0.200000
8  0.375000  0.200000
9  0.444444  0.266667
10  0.500000  0.333333
11  0.545455  0.400000
12  0.500000  0.400000
13  0.538462  0.466667
14  0.571429  0.533333
15  0.600000  0.600000
