iter  AnomalyNodeRemoved  LL
0 NA -2644.046535
1 376699 -2606.370294
2 524891 -2531.017810
3 389494 -2483.922508
4 113192 -2408.570025
5 367645 -2352.055663
6 338338 -2323.798482
7 362572 -2314.379421
8 74852 -2286.122240
9 391528 -2257.865059
10 48053 -2229.607878
11 117923 -2182.512576
12 368169 -2135.417274
13 233859 -2097.741032
14 14981 -2078.902911
