#
#  (Mon May  9 04:39:15 2016)
#
# XVals	
75	-3.14493
341	-1.9644
493	-1.73642
531	-1.69239
721	-1.51966
873	-1.41803
1215	-1.25923
1253	-1.24545
1405	-1.19518
1633	-1.13134
1975	-1.05438
2089	-1.03252
2203	-1.01212
2849	-0.918158
3533	-0.845409
5509	-0.711432
5889	-0.693125
6079	-0.684565
6991	-0.648087
7029	-0.646708
7409	-0.633514
7447	-0.632235
7827	-0.620009
7903	-0.617653
8739	-0.59374
9043	-0.585795
9385	-0.577306
10601	-0.550303
10677	-0.548778
10715	-0.548003
11627	-0.530688
11665	-0.530006
11931	-0.525322
12121	-0.522075
